Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
97,48500,-441.95,12070,0,11725,518,91,91,0,505,91,0,0,0,0,0,91,0,0,1023,0,0,0,518,0,0,0,505,299,148,0,151,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23496,11922,0,11574,0,0,0,0,0,0.9526
98,49000,-3.73,11863,0,11825,534,97,97,0,584,97,0,0,0,0,0,97,0,0,1118,0,0,0,534,0,0,0,584,277,138,0,139,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23411,11725,0,11686,0,0,0,0,0,0.9522
99,49500,17.26,11854,0,11838,561,95,95,0,557,95,0,0,0,0,0,95,0,0,1118,0,0,0,561,0,0,0,557,290,145,0,145,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23402,11709,0,11693,0,0,0,0,0,0.9517
100,50000,39.17,11833,0,11822,600,100,100,0,545,100,0,0,0,0,0,100,0,0,1145,0,0,0,600,0,0,0,545,326,152,0,174,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23329,11681,0,11648,0,0,0,0,0,0.9512
101,50500,163.24,11900,0,11797,564,97,97,0,545,97,0,0,0,0,0,97,0,0,1109,0,0,0,564,0,0,0,545,309,150,0,159,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23388,11750,0,11638,0,0,0,0,0,0.9507
102,51000,250.8,11859,0,11829,562,98,98,0,554,98,0,0,0,0,0,98,0,0,1116,0,0,0,562,0,0,0,554,305,138,0,167,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23383,11721,0,11662,0,0,0,0,0,0.9503
103,51500,376.42,11895,0,11813,545,96,96,0,555,96,0,0,0,0,0,96,0,0,1100,0,0,0,545,0,0,0,555,264,119,0,145,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23444,11776,0,11668,0,0,0,0,0,0.9498
104,52000,-15.47,12063,0,11644,553,94,94,0,552,94,0,0,0,0,0,94,0,0,1105,0,0,0,553,0,0,0,552,325,164,0,161,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23382,11899,0,11483,0,0,0,0,0,0.9493
105,52500,-53.88,11808,0,11891,573,95,95,0,538,95,0,0,0,0,0,95,0,0,1111,0,0,0,573,0,0,0,538,287,149,0,138,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23412,11659,0,11753,0,0,0,0,0,0.9488
106,53000,-223.57,11826,0,11932,569,91,91,0,491,91,0,0,0,0,0,91,0,0,1060,0,0,0,569,0,0,0,491,269,147,0,122,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23489,11679,0,11810,0,0,0,0,0,0.9484
107,53500,81.33,12034,0,11654,569,97,97,0,549,97,0,0,0,0,0,97,0,0,1118,0,0,0,569,0,0,0,549,355,186,0,169,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23333,11848,0,11485,0,0,0,0,0,0.9479
108,54000,-693.48,11862,0,11944,482,89,89,0,534,89,0,0,0,0,0,89,0,0,1016,0,0,0,482,0,0,0,534,291,152,0,139,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23515,11710,0,11805,0,0,0,0,0,0.9474
109,54500,-75.11,11882,0,11811,560,96,96,0,555,96,0,0,0,0,0,96,0,0,1115,0,0,0,560,0,0,0,555,270,122,0,148,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23423,11760,0,11663,0,0,0,0,0,0.9469
110,55000,12.49,11841,0,11819,567,99,99,0,575,99,0,0,0,0,0,99,0,0,1142,0,0,0,567,0,0,0,575,263,132,0,131,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23397,11709,0,11688,0,0,0,0,0,0.9465
111,55500,82.18,11920,0,11780,550,94,94,0,562,94,0,0,0,0,0,94,0,0,1112,0,0,0,550,0,0,0,562,290,143,0,147,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23410,11777,0,11633,0,0,0,0,0,0.946
112,56000,-260.59,11821,0,11948,520,93,93,0,525,93,0,0,0,0,0,93,0,0,1045,0,0,0,520,0,0,0,525,314,166,0,148,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23455,11655,0,11800,0,0,0,0,0,0.9455
113,56500,-479.46,11934,0,11834,528,91,91,0,522,91,0,0,0,0,0,91,0,0,1050,0,0,0,528,0,0,0,522,273,135,0,138,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23495,11799,0,11696,0,0,0,0,0,0.9451
114,57000,558.65,11747,0,11850,624,104,104,0,571,104,0,0,0,0,0,104,0,0,1195,0,0,0,624,0,0,0,571,377,183,0,194,0,0,0,0,0,104,0,0,0,0,104,0,0,0,23220,11564,0,11656,0,0,0,0,0,0.9446
115,57500,37.54,11769,0,11911,536,98,98,0,588,98,0,0,0,0,0,98,0,0,1124,0,0,0,536,0,0,0,588,295,120,0,175,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23385,11649,0,11736,0,0,0,0,0,0.9441
116,58000,-361.16,11930,0,11853,550,92,92,0,483,92,0,0,0,0,0,92,0,0,1033,0,0,0,550,0,0,0,483,305,159,0,146,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23478,11771,0,11707,0,0,0,0,0,0.9436
117,58500,227.7,11733,0,11908,600,103,103,0,553,103,0,0,0,0,0,103,0,0,1153,0,0,0,600,0,0,0,553,359,180,0,179,0,0,0,0,0,103,0,0,0,0,103,0,0,0,23282,11553,0,11729,0,0,0,0,0,0.9432
118,59000,-525.8,11916,0,11850,519,91,91,0,533,91,0,0,0,0,0,91,0,0,1052,0,0,0,519,0,0,0,533,268,126,0,142,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23498,11790,0,11708,0,0,0,0,0,0.9427
119,59500,-8.04,11821,0,11846,548,97,97,0,591,97,0,0,0,0,0,97,0,0,1139,0,0,0,548,0,0,0,591,278,128,0,150,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23389,11693,0,11696,0,0,0,0,0,0.9422
120,60000,280.3,11821,0,11887,565,96,96,0,535,96,0,0,0,0,0,96,0,0,1100,0,0,0,565,0,0,0,535,339,182,0,157,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23369,11639,0,11730,0,0,0,0,0,0.9418
121,60500,10.72,11917,0,11806,565,95,95,0,522,95,0,0,0,0,0,95,0,0,1087,0,0,0,565,0,0,0,522,236,122,0,114,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23487,11795,0,11692,0,0,0,0,0,0.9413
122,61000,29.24,11892,0,11868,505,93,93,0,549,93,0,0,0,0,0,93,0,0,1054,0,0,0,505,0,0,0,549,246,117,0,129,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23514,11775,0,11739,0,0,0,0,0,0.9408
123,61500,1.06,11732,0,11972,538,97,97,0,564,97,0,0,0,0,0,97,0,0,1102,0,0,0,538,0,0,0,564,323,170,0,153,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23381,11562,0,11819,0,0,0,0,0,0.9403
124,62000,-65.32,11677,0,12038,520,96,96,0,573,96,0,0,0,0,0,96,0,0,1093,0,0,0,520,0,0,0,573,330,150,0,180,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23385,11527,0,11858,0,0,0,0,0,0.9399
125,62500,71.15,11883,0,11835,554,94,94,0,540,94,0,0,0,0,0,94,0,0,1094,0,0,0,554,0,0,0,540,327,163,0,164,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23391,11720,0,11671,0,0,0,0,0,0.9394
126,63000,409.07,11787,0,11918,571,96,96,0,532,96,0,0,0,0,0,96,0,0,1103,0,0,0,571,0,0,0,532,300,152,0,148,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23405,11635,0,11770,0,0,0,0,0,0.9389
127,63500,275.05,11729,0,12002,520,96,96,0,557,96,0,0,0,0,0,96,0,0,1077,0,0,0,520,0,0,0,557,296,147,0,149,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23435,11582,0,11853,0,0,0,0,0,0.9385
128,64000,-140.3,11928,0,11805,541,92,92,0,542,92,0,0,0,0,0,92,0,0,1083,0,0,0,541,0,0,0,542,273,149,0,124,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23460,11779,0,11681,0,0,0,0,0,0.938
129,64500,-284.89,11841,0,11856,572,93,93,0,545,93,0,0,0,0,0,93,0,0,1117,0,0,0,572,0,0,0,545,326,146,0,180,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23371,11695,0,11676,0,0,0,0,0,0.9375
130,65000,40.19,11956,0,11725,542,97,97,0,583,97,0,0,0,0,0,97,0,0,1125,0,0,0,542,0,0,0,583,291,139,0,152,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23390,11817,0,11573,0,0,0,0,0,0.9371
131,65500,-438.54,11779,0,11992,538,90,90,0,511,90,0,0,0,0,0,90,0,0,1049,0,0,0,538,0,0,0,511,288,147,0,141,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23483,11632,0,11851,0,0,0,0,0,0.9366
132,66000,4.01,11900,0,11796,567,97,97,0,543,97,0,0,0,0,0,97,0,0,1110,0,0,0,567,0,0,0,543,297,145,0,152,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23399,11755,0,11644,0,0,0,0,0,0.9361
133,66500,-389.25,11977,0,11744,517,94,94,0,574,94,0,0,0,0,0,94,0,0,1091,0,0,0,517,0,0,0,574,282,145,0,137,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23439,11832,0,11607,0,0,0,0,0,0.9356
134,67000,251.48,11874,0,11830,568,97,97,0,534,97,0,0,0,0,0,97,0,0,1102,0,0,0,568,0,0,0,534,290,136,0,154,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23414,11738,0,11676,0,0,0,0,0,0.9352
135,67500,-445.46,12018,0,11704,542,92,92,0,552,92,0,0,0,0,0,92,0,0,1094,0,0,0,542,0,0,0,552,303,146,0,157,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23419,11872,0,11547,0,0,0,0,0,0.9347
136,68000,253.11,11779,0,11898,551,97,97,0,578,97,0,0,0,0,0,97,0,0,1129,0,0,0,551,0,0,0,578,296,154,0,142,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23381,11625,0,11756,0,0,0,0,0,0.9342
137,68500,-121.34,11875,0,11828,568,95,95,0,539,95,0,0,0,0,0,95,0,0,1107,0,0,0,568,0,0,0,539,298,142,0,156,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23405,11733,0,11672,0,0,0,0,0,0.9338
138,69000,-19.1,11950,0,11785,540,92,92,0,541,92,0,0,0,0,0,92,0,0,1081,0,0,0,540,0,0,0,541,233,120,0,113,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23502,11830,0,11672,0,0,0,0,0,0.9333
139,69500,-401.82,11872,0,11879,520,92,92,0,545,92,0,0,0,0,0,92,0,0,1065,0,0,0,520,0,0,0,545,306,150,0,156,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23445,11722,0,11723,0,0,0,0,0,0.9328
140,70000,255.32,11780,0,11881,568,98,98,0,575,98,0,0,0,0,0,98,0,0,1143,0,0,0,568,0,0,0,575,278,132,0,146,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23383,11648,0,11735,0,0,0,0,0,0.9324
141,70500,-61.33,11834,0,11827,564,97,97,0,581,97,0,0,0,0,0,97,0,0,1145,0,0,0,564,0,0,0,581,266,140,0,126,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23395,11694,0,11701,0,0,0,0,0,0.9319
142,71000,18.07,11849,0,11902,556,94,94,0,505,94,0,0,0,0,0,94,0,0,1061,0,0,0,556,0,0,0,505,254,146,0,108,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23497,11703,0,11794,0,0,0,0,0,0.9314
143,71500,262.16,11933,0,11735,587,97,97,0,551,97,0,0,0,0,0,97,0,0,1138,0,0,0,587,0,0,0,551,274,117,0,157,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23394,11816,0,11578,0,0,0,0,0,0.931
144,72000,67.11,11730,0,11958,557,94,94,0,567,94,0,0,0,0,0,94,0,0,1124,0,0,0,557,0,0,0,567,235,113,0,122,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23453,11617,0,11836,0,0,0,0,0,0.9305
145,72500,-13.75,11744,0,11954,553,97,97,0,555,97,0,0,0,0,0,97,0,0,1108,0,0,0,553,0,0,0,555,304,167,0,137,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23394,11577,0,11817,0,0,0,0,0,0.93
146,73000,478.7,11823,0,11782,611,103,103,0,578,103,0,0,0,0,0,103,0,0,1189,0,0,0,611,0,0,0,578,289,151,0,138,0,0,0,0,0,103,0,0,0,0,103,0,0,0,23316,11672,0,11644,0,0,0,0,0,0.9296
147,73500,-465.61,11766,0,11977,519,91,91,0,556,91,0,0,0,0,0,91,0,0,1075,0,0,0,519,0,0,0,556,287,126,0,161,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23456,11640,0,11816,0,0,0,0,0,0.9291
148,74000,-366.36,11793,0,11890,584,95,95,0,543,95,0,0,0,0,0,95,0,0,1127,0,0,0,584,0,0,0,543,292,153,0,139,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23391,11640,0,11751,0,0,0,0,0,0.9287
149,74500,-326.16,11822,0,11921,525,92,92,0,548,92,0,0,0,0,0,92,0,0,1073,0,0,0,525,0,0,0,548,308,156,0,152,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23435,11666,0,11769,0,0,0,0,0,0.9282
150,75000,-232.77,11901,0,11832,549,94,94,0,530,94,0,0,0,0,0,94,0,0,1079,0,0,0,549,0,0,0,530,334,174,0,160,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23399,11727,0,11672,0,0,0,0,0,0.9277
151,75500,-172.62,11806,0,11994,541,89,89,0,481,89,0,0,0,0,0,89,0,0,1022,0,0,0,541,0,0,0,481,274,138,0,136,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23526,11668,0,11858,0,0,0,0,0,0.9273
152,76000,264.27,12016,0,11693,537,96,96,0,562,96,0,0,0,0,0,96,0,0,1099,0,0,0,537,0,0,0,562,262,140,0,122,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23447,11876,0,11571,0,0,0,0,0,0.9268
153,76500,-197.94,11914,0,11808,540,94,94,0,550,94,0,0,0,0,0,94,0,0,1090,0,0,0,540,0,0,0,550,308,173,0,135,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23414,11741,0,11673,0,0,0,0,0,0.9263
154,77000,321.08,11877,0,11792,560,99,99,0,573,99,0,0,0,0,0,99,0,0,1133,0,0,0,560,0,0,0,573,284,130,0,154,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23385,11747,0,11638,0,0,0,0,0,0.9259
155,77500,-20.83,11859,0,11912,516,92,92,0,529,92,0,0,0,0,0,92,0,0,1045,0,0,0,516,0,0,0,529,272,136,0,136,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23499,11723,0,11776,0,0,0,0,0,0.9254
156,78000,-27.54,11857,0,11874,552,94,94,0,529,94,0,0,0,0,0,94,0,0,1081,0,0,0,552,0,0,0,529,337,165,0,172,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23394,11692,0,11702,0,0,0,0,0,0.9249
157,78500,-360.82,11933,0,11788,544,93,93,0,549,93,0,0,0,0,0,93,0,0,1093,0,0,0,544,0,0,0,549,273,129,0,144,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23448,11804,0,11644,0,0,0,0,0,0.9245
158,79000,166.25,11817,0,11914,551,97,97,0,524,97,0,0,0,0,0,97,0,0,1075,0,0,0,551,0,0,0,524,324,173,0,151,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23407,11644,0,11763,0,0,0,0,0,0.924
159,79500,97.3,11865,0,11836,556,96,96,0,551,96,0,0,0,0,0,96,0,0,1107,0,0,0,556,0,0,0,551,284,151,0,133,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23417,11714,0,11703,0,0,0,0,0,0.9236
160,80000,-362.46,11711,0,12068,492,92,92,0,545,92,0,0,0,0,0,92,0,0,1037,0,0,0,492,0,0,0,545,268,123,0,145,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23511,11588,0,11923,0,0,0,0,0,0.9231
161,80500,66.81,11836,0,11805,567,99,99,0,594,99,0,0,0,0,0,99,0,0,1161,0,0,0,567,0,0,0,594,316,155,0,161,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23325,11681,0,11644,0,0,0,0,0,0.9226
162,81000,-438.48,11902,0,11919,527,88,88,0,476,88,0,0,0,0,0,88,0,0,1003,0,0,0,527,0,0,0,476,244,106,0,138,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23577,11796,0,11781,0,0,0,0,0,0.9222
163,81500,-103.18,11815,0,11900,558,94,94,0,539,94,0,0,0,0,0,94,0,0,1097,0,0,0,558,0,0,0,539,241,120,0,121,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23474,11695,0,11779,0,0,0,0,0,0.9217
164,82000,-582.32,11909,0,11924,484,86,86,0,511,86,0,0,0,0,0,86,0,0,995,0,0,0,484,0,0,0,511,297,154,0,143,0,0,0,0,0,86,0,0,0,0,86,0,0,0,23536,11755,0,11781,0,0,0,0,0,0.9213
165,82500,-353.66,11828,0,11926,542,92,92,0,520,92,0,0,0,0,0,92,0,0,1062,0,0,0,542,0,0,0,520,322,172,0,150,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23432,11656,0,11776,0,0,0,0,0,0.9208
166,83000,147.98,11899,0,11770,603,98,98,0,532,98,0,0,0,0,0,98,0,0,1135,0,0,0,603,0,0,0,532,319,153,0,166,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23350,11746,0,11604,0,0,0,0,0,0.9203
167,83500,-223.72,11807,0,11876,571,95,95,0,556,95,0,0,0,0,0,95,0,0,1127,0,0,0,571,0,0,0,556,259,124,0,135,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23424,11683,0,11741,0,0,0,0,0,0.9199
168,84000,-107.75,11990,0,11727,518,93,93,0,579,93,0,0,0,0,0,93,0,0,1097,0,0,0,518,0,0,0,579,265,129,0,136,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23452,11861,0,11591,0,0,0,0,0,0.9194
169,84500,-99.52,11860,0,11822,558,97,97,0,566,97,0,0,0,0,0,97,0,0,1124,0,0,0,558,0,0,0,566,301,141,0,160,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23381,11719,0,11662,0,0,0,0,0,0.919
170,85000,-558.32,11939,0,11849,534,90,90,0,498,90,0,0,0,0,0,90,0,0,1032,0,0,0,534,0,0,0,498,266,128,0,138,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23522,11811,0,11711,0,0,0,0,0,0.9185
171,85500,-525.75,11732,0,11998,542,94,94,0,540,94,0,0,0,0,0,94,0,0,1082,0,0,0,542,0,0,0,540,328,155,0,173,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23402,11577,0,11825,0,0,0,0,0,0.918
172,86000,-186.86,11912,0,11771,569,96,96,0,556,96,0,0,0,0,0,96,0,0,1125,0,0,0,569,0,0,0,556,304,152,0,152,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23379,11760,0,11619,0,0,0,0,0,0.9176
173,86500,-378.14,11825,0,11868,568,96,96,0,547,96,0,0,0,0,0,96,0,0,1115,0,0,0,568,0,0,0,547,325,168,0,157,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23368,11657,0,11711,0,0,0,0,0,0.9171
174,87000,185.25,11757,0,11933,570,97,97,0,546,97,0,0,0,0,0,97,0,0,1116,0,0,0,570,0,0,0,546,303,143,0,160,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23387,11614,0,11773,0,0,0,0,0,0.9167
175,87500,-186.86,11781,0,12001,509,90,90,0,529,90,0,0,0,0,0,90,0,0,1038,0,0,0,509,0,0,0,529,235,102,0,133,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23547,11679,0,11868,0,0,0,0,0,0.9162
176,88000,-151.7,11848,0,11888,554,94,94,0,522,94,0,0,0,0,0,94,0,0,1076,0,0,0,554,0,0,0,522,293,144,0,149,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23443,11704,0,11739,0,0,0,0,0,0.9157
177,88500,-129.81,11805,0,11913,521,94,94,0,573,94,0,0,0,0,0,94,0,0,1094,0,0,0,521,0,0,0,573,336,154,0,182,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23382,11651,0,11731,0,0,0,0,0,0.9153
178,89000,190.5,11787,0,11874,569,99,99,0,572,99,0,0,0,0,0,99,0,0,1141,0,0,0,569,0,0,0,572,316,168,0,148,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23345,11619,0,11726,0,0,0,0,0,0.9148
179,89500,-24.59,11925,0,11749,567,97,97,0,565,97,0,0,0,0,0,97,0,0,1132,0,0,0,567,0,0,0,565,320,170,0,150,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23354,11755,0,11599,0,0,0,0,0,0.9144
180,90000,-130.0,11937,0,11817,550,94,94,0,508,94,0,0,0,0,0,94,0,0,1058,0,0,0,550,0,0,0,508,319,168,0,151,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23435,11769,0,11666,0,0,0,0,0,0.9139
181,90500,-256.48,11979,0,11790,532,92,92,0,515,92,0,0,0,0,0,92,0,0,1047,0,0,0,532,0,0,0,515,280,132,0,148,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23489,11847,0,11642,0,0,0,0,0,0.9135
182,91000,-183.16,11816,0,11899,541,94,94,0,556,94,0,0,0,0,0,94,0,0,1097,0,0,0,541,0,0,0,556,301,159,0,142,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23414,11657,0,11757,0,0,0,0,0,0.913
183,91500,-531.04,11781,0,11976,534,90,90,0,529,90,0,0,0,0,0,90,0,0,1063,0,0,0,534,0,0,0,529,375,176,0,199,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23382,11605,0,11777,0,0,0,0,0,0.9125
184,92000,478.44,11662,0,12063,538,96,96,0,545,96,0,0,0,0,0,96,0,0,1083,0,0,0,538,0,0,0,545,263,140,0,123,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23462,11522,0,11940,0,0,0,0,0,0.9121
185,92500,-523.42,12007,0,11763,546,89,89,0,506,89,0,0,0,0,0,89,0,0,1052,0,0,0,546,0,0,0,506,244,127,0,117,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23526,11880,0,11646,0,0,0,0,0,0.9116
186,93000,153.24,11934,0,11844,530,92,92,0,508,92,0,0,0,0,0,92,0,0,1038,0,0,0,530,0,0,0,508,250,129,0,121,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23528,11805,0,11723,0,0,0,0,0,0.9112
187,93500,114.98,11736,0,11908,606,97,97,0,556,97,0,0,0,0,0,97,0,0,1162,0,0,0,606,0,0,0,556,299,140,0,159,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23345,11596,0,11749,0,0,0,0,0,0.9107
188,94000,-104.93,11849,0,11823,553,99,99,0,577,99,0,0,0,0,0,99,0,0,1130,0,0,0,553,0,0,0,577,293,150,0,143,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23379,11699,0,11680,0,0,0,0,0,0.9103
189,94500,-6.53,11798,0,11933,564,91,91,0,523,91,0,0,0,0,0,91,0,0,1087,0,0,0,564,0,0,0,523,223,116,0,107,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23508,11682,0,11826,0,0,0,0,0,0.9098
190,95000,-141.33,11798,0,11911,562,95,95,0,539,95,0,0,0,0,0,95,0,0,1101,0,0,0,562,0,0,0,539,375,179,0,196,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23334,11619,0,11715,0,0,0,0,0,0.9094
191,95500,417.45,11816,0,11746,611,103,103,0,621,103,0,0,0,0,0,103,0,0,1232,0,0,0,611,0,0,0,621,302,139,0,163,0,0,0,0,0,103,0,0,0,0,103,0,0,0,23260,11677,0,11583,0,0,0,0,0,0.9089
192,96000,-85.45,11843,0,11811,574,100,100,0,572,100,0,0,0,0,0,100,0,0,1146,0,0,0,574,0,0,0,572,304,154,0,150,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23350,11689,0,11661,0,0,0,0,0,0.9084
193,96500,-160.24,11896,0,11847,540,92,92,0,533,92,0,0,0,0,0,92,0,0,1073,0,0,0,540,0,0,0,533,310,149,0,161,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23433,11747,0,11686,0,0,0,0,0,0.908
194,97000,-363.15,11795,0,11920,597,93,93,0,502,93,0,0,0,0,0,93,0,0,1099,0,0,0,597,0,0,0,502,334,179,0,155,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23381,11616,0,11765,0,0,0,0,0,0.9075
195,97500,-169.34,11891,0,11821,588,93,93,0,514,93,0,0,0,0,0,93,0,0,1102,0,0,0,588,0,0,0,514,329,151,0,178,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23383,11740,0,11643,0,0,0,0,0,0.9071
196,98000,11.04,11796,0,11890,561,96,96,0,561,96,0,0,0,0,0,96,0,0,1122,0,0,0,561,0,0,0,561,288,126,0,162,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23398,11670,0,11728,0,0,0,0,0,0.9066
197,98500,-683.94,11659,0,12142,513,88,88,0,510,88,0,0,0,0,0,88,0,0,1023,0,0,0,513,0,0,0,510,295,142,0,153,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23506,11517,0,11989,0,0,0,0,0,0.9062
198,99000,-155.02,11764,0,11943,568,96,96,0,533,96,0,0,0,0,0,96,0,0,1101,0,0,0,568,0,0,0,533,284,141,0,143,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23423,11623,0,11800,0,0,0,0,0,0.9057
199,99500,-10.34,11983,0,11774,532,93,93,0,525,93,0,0,0,0,0,93,0,0,1057,0,0,0,532,0,0,0,525,246,125,0,121,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23511,11858,0,11653,0,0,0,0,0,0.9053
