Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
1368,329688,-0.19,5333,0,5334,600,97,97,0,513,97,0,0,0,0,0,97,0,0,1113,0,0,0,600,0,0,0,513,202,102,0,100,0,0,0,0,0,97,0,0,0,0,97,0,0,0,10465,5231,0,5234,0,0,0,0,0,0.5045
1369,416176,-0.36,7041,0,6830,600,96,96,0,484,96,0,0,0,0,0,96,0,0,1084,0,0,0,600,0,0,0,484,247,125,0,122,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13624,6916,0,6708,0,0,0,0,0,0.5043
1370,441140,-0.44,7226,0,7576,576,89,89,0,478,89,0,0,0,0,0,89,0,0,1054,0,0,0,576,0,0,0,478,252,121,0,131,0,0,0,0,0,89,0,0,0,0,89,0,0,0,14550,7105,0,7445,0,0,0,0,0,0.504
1371,375654,-0.29,6209,0,6078,643,97,97,0,515,97,0,0,0,0,0,97,0,0,1158,0,0,0,643,0,0,0,515,230,117,0,113,0,0,0,0,0,97,0,0,0,0,97,0,0,0,12057,6092,0,5965,0,0,0,0,0,0.5038
1372,522732,-0.49,8885,0,8741,581,97,97,0,562,97,0,0,0,0,0,97,0,0,1143,0,0,0,581,0,0,0,562,230,123,0,107,0,0,0,0,0,97,0,0,0,0,97,0,0,0,17396,8762,0,8634,0,0,0,0,0,0.5035
1373,358353,-0.27,5660,0,6045,599,95,95,0,495,95,0,0,0,0,0,95,0,0,1094,0,0,0,599,0,0,0,495,217,106,0,111,0,0,0,0,0,95,0,0,0,0,95,0,0,0,11488,5554,0,5934,0,0,0,0,0,0.5032
1374,346248,-0.25,5803,0,5458,550,94,94,0,534,94,0,0,0,0,0,94,0,0,1084,0,0,0,550,0,0,0,534,229,103,0,126,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11032,5700,0,5332,0,0,0,0,0,0.503
1375,404250,-0.34,6413,0,6904,575,96,96,0,520,96,0,0,0,0,0,96,0,0,1095,0,0,0,575,0,0,0,520,226,115,0,111,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13091,6298,0,6793,0,0,0,0,0,0.5027
1376,382528,-0.34,6206,0,6378,531,91,91,0,542,91,0,0,0,0,0,91,0,0,1073,0,0,0,531,0,0,0,542,220,114,0,106,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12364,6092,0,6272,0,0,0,0,0,0.5025
1377,443394,-0.43,7530,0,7228,537,91,91,0,542,91,0,0,0,0,0,91,0,0,1079,0,0,0,537,0,0,0,542,269,125,0,144,0,0,0,0,0,91,0,0,0,0,91,0,0,0,14489,7405,0,7084,0,0,0,0,0,0.5022
1378,376194,-0.25,6200,0,5999,634,102,102,0,547,102,0,0,0,0,0,102,0,0,1181,0,0,0,634,0,0,0,547,214,111,0,103,0,0,0,0,0,102,0,0,0,0,102,0,0,0,11985,6089,0,5896,0,0,0,0,0,0.502
1379,366814,-0.24,6078,0,5832,622,100,100,0,511,100,0,0,0,0,0,100,0,0,1133,0,0,0,622,0,0,0,511,223,106,0,117,0,0,0,0,0,100,0,0,0,0,100,0,0,0,11687,5972,0,5715,0,0,0,0,0,0.5017
1380,387780,-0.33,6477,0,6208,545,94,94,0,542,94,0,0,0,0,0,94,0,0,1087,0,0,0,545,0,0,0,542,227,119,0,108,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12458,6358,0,6100,0,0,0,0,0,0.5015
1381,389442,-0.34,6608,0,6211,546,92,92,0,501,92,0,0,0,0,0,92,0,0,1047,0,0,0,546,0,0,0,501,222,104,0,118,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12597,6504,0,6093,0,0,0,0,0,0.5012
1382,388342,-0.31,6541,0,6147,564,97,97,0,551,97,0,0,0,0,0,97,0,0,1115,0,0,0,564,0,0,0,551,233,116,0,117,0,0,0,0,0,97,0,0,0,0,97,0,0,0,12455,6425,0,6030,0,0,0,0,0,0.501
1383,414900,-0.34,6965,0,6613,579,98,98,0,565,98,0,0,0,0,0,98,0,0,1144,0,0,0,579,0,0,0,565,216,120,0,96,0,0,0,0,0,98,0,0,0,0,98,0,0,0,13362,6845,0,6517,0,0,0,0,0,0.5007
1384,347384,-0.21,5591,0,5539,635,98,98,0,499,98,0,0,0,0,0,98,0,0,1134,0,0,0,635,0,0,0,499,222,99,0,123,0,0,0,0,0,98,0,0,0,0,98,0,0,0,10908,5492,0,5416,0,0,0,0,0,0.5005
1385,426580,-0.39,6937,0,7103,579,93,93,0,502,93,0,0,0,0,0,93,0,0,1081,0,0,0,579,0,0,0,502,268,129,0,139,0,0,0,0,0,93,0,0,0,0,93,0,0,0,13772,6808,0,6964,0,0,0,0,0,0.5002
1386,439362,-0.38,7692,0,6770,550,97,97,0,561,97,0,0,0,0,0,97,0,0,1111,0,0,0,550,0,0,0,561,215,107,0,108,0,0,0,0,0,97,0,0,0,0,97,0,0,0,14247,7585,0,6662,0,0,0,0,0,0.5
1387,468806,-0.43,7744,0,7764,560,96,96,0,543,96,0,0,0,0,0,96,0,0,1103,0,0,0,560,0,0,0,543,261,129,0,132,0,0,0,0,0,96,0,0,0,0,96,0,0,0,15247,7615,0,7632,0,0,0,0,0,0.4997
1388,360880,-0.23,5754,0,5823,553,99,99,0,583,99,0,0,0,0,0,99,0,0,1136,0,0,0,553,0,0,0,583,268,134,0,134,0,0,0,0,0,99,0,0,0,0,99,0,0,0,11309,5620,0,5689,0,0,0,0,0,0.4995
1389,393087,-0.3,6357,0,6337,598,98,98,0,563,98,0,0,0,0,0,98,0,0,1161,0,0,0,598,0,0,0,563,251,125,0,126,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12443,6232,0,6211,0,0,0,0,0,0.4992
1390,389200,-0.36,6395,0,6334,519,89,89,0,509,89,0,0,0,0,0,89,0,0,1028,0,0,0,519,0,0,0,509,253,123,0,130,0,0,0,0,0,89,0,0,0,0,89,0,0,0,12476,6272,0,6204,0,0,0,0,0,0.499
1391,399217,-0.29,6478,0,6409,595,101,101,0,587,101,0,0,0,0,0,101,0,0,1182,0,0,0,595,0,0,0,587,262,134,0,128,0,0,0,0,0,101,0,0,0,0,101,0,0,0,12625,6344,0,6281,0,0,0,0,0,0.4987
1392,354960,-0.22,5386,0,5939,627,98,98,0,510,98,0,0,0,0,0,98,0,0,1137,0,0,0,627,0,0,0,510,231,106,0,125,0,0,0,0,0,98,0,0,0,0,98,0,0,0,11094,5280,0,5814,0,0,0,0,0,0.4985
1393,374717,-0.33,5861,0,6326,515,89,89,0,517,89,0,0,0,0,0,89,0,0,1032,0,0,0,515,0,0,0,517,217,109,0,108,0,0,0,0,0,89,0,0,0,0,89,0,0,0,11970,5752,0,6218,0,0,0,0,0,0.4982
1394,412624,-0.33,6761,0,6651,586,98,98,0,532,98,0,0,0,0,0,98,0,0,1118,0,0,0,586,0,0,0,532,264,130,0,134,0,0,0,0,0,98,0,0,0,0,98,0,0,0,13148,6631,0,6517,0,0,0,0,0,0.498
1395,404550,-0.34,6626,0,6539,555,95,95,0,506,95,0,0,0,0,0,95,0,0,1061,0,0,0,555,0,0,0,506,233,120,0,113,0,0,0,0,0,95,0,0,0,0,95,0,0,0,12932,6506,0,6426,0,0,0,0,0,0.4977
1396,487204,-0.48,7827,0,8311,528,90,90,0,510,90,0,0,0,0,0,90,0,0,1038,0,0,0,528,0,0,0,510,215,102,0,113,0,0,0,0,0,90,0,0,0,0,90,0,0,0,15923,7725,0,8198,0,0,0,0,0,0.4975
1397,501523,-0.47,8343,0,8249,530,95,95,0,561,95,0,0,0,0,0,95,0,0,1091,0,0,0,530,0,0,0,561,283,140,0,143,0,0,0,0,0,95,0,0,0,0,95,0,0,0,16309,8203,0,8106,0,0,0,0,0,0.4972
1398,399828,-0.31,6441,0,6450,606,98,98,0,555,98,0,0,0,0,0,98,0,0,1161,0,0,0,606,0,0,0,555,251,121,0,130,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12640,6320,0,6320,0,0,0,0,0,0.497
1399,386124,-0.34,6274,0,6213,543,91,91,0,505,91,0,0,0,0,0,91,0,0,1048,0,0,0,543,0,0,0,505,213,108,0,105,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12274,6166,0,6108,0,0,0,0,0,0.4967
1400,439600,-0.41,7212,0,7159,565,92,92,0,481,92,0,0,0,0,0,92,0,0,1046,0,0,0,565,0,0,0,481,217,105,0,112,0,0,0,0,0,92,0,0,0,0,92,0,0,0,14154,7107,0,7047,0,0,0,0,0,0.4965
1401,395082,-0.38,6145,0,6709,559,86,86,0,427,86,0,0,0,0,0,86,0,0,986,0,0,0,559,0,0,0,427,218,98,0,120,0,0,0,0,0,86,0,0,0,0,86,0,0,0,12636,6047,0,6589,0,0,0,0,0,0.4963
1402,342088,-0.2,5540,0,5283,607,97,97,0,515,97,0,0,0,0,0,97,0,0,1122,0,0,0,607,0,0,0,515,212,103,0,109,0,0,0,0,0,97,0,0,0,0,97,0,0,0,10611,5437,0,5174,0,0,0,0,0,0.496
1403,338123,-0.23,5662,0,5092,573,92,92,0,483,92,0,0,0,0,0,92,0,0,1056,0,0,0,573,0,0,0,483,220,107,0,113,0,0,0,0,0,92,0,0,0,0,92,0,0,0,10534,5555,0,4979,0,0,0,0,0,0.4958
1404,522288,-0.49,8645,0,8572,636,95,95,0,474,95,0,0,0,0,0,95,0,0,1110,0,0,0,636,0,0,0,474,264,131,0,133,0,0,0,0,0,95,0,0,0,0,95,0,0,0,16953,8514,0,8439,0,0,0,0,0,0.4955
1405,328770,-0.16,5135,0,5179,606,97,97,0,488,97,0,0,0,0,0,97,0,0,1094,0,0,0,606,0,0,0,488,180,80,0,100,0,0,0,0,0,97,0,0,0,0,97,0,0,0,10134,5055,0,5079,0,0,0,0,0,0.4953
1406,445702,-0.41,7340,0,7155,606,93,93,0,483,93,0,0,0,0,0,93,0,0,1089,0,0,0,606,0,0,0,483,230,107,0,123,0,0,0,0,0,93,0,0,0,0,93,0,0,0,14265,7233,0,7032,0,0,0,0,0,0.495
1407,400995,-0.31,6534,0,6354,606,97,97,0,494,97,0,0,0,0,0,97,0,0,1100,0,0,0,606,0,0,0,494,256,133,0,123,0,0,0,0,0,97,0,0,0,0,97,0,0,0,12632,6401,0,6231,0,0,0,0,0,0.4948
1408,401280,-0.32,6330,0,6531,576,96,96,0,524,96,0,0,0,0,0,96,0,0,1100,0,0,0,576,0,0,0,524,276,132,0,144,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12585,6198,0,6387,0,0,0,0,0,0.4945
1409,514285,-0.45,8321,0,8510,632,99,99,0,518,99,0,0,0,0,0,99,0,0,1150,0,0,0,632,0,0,0,518,304,158,0,146,0,0,0,0,0,99,0,0,0,0,99,0,0,0,16527,8163,0,8364,0,0,0,0,0,0.4943
1410,509010,-0.5,8418,0,8346,524,89,89,0,520,89,0,0,0,0,0,89,0,0,1044,0,0,0,524,0,0,0,520,266,141,0,125,0,0,0,0,0,89,0,0,0,0,89,0,0,0,16498,8277,0,8221,0,0,0,0,0,0.494
1411,380970,-0.34,6097,0,6089,518,88,88,0,537,88,0,0,0,0,0,88,0,0,1055,0,0,0,518,0,0,0,537,190,96,0,94,0,0,0,0,0,88,0,0,0,0,88,0,0,0,11996,6001,0,5995,0,0,0,0,0,0.4938
1412,422188,-0.33,6768,0,6750,646,99,99,0,530,99,0,0,0,0,0,99,0,0,1176,0,0,0,646,0,0,0,530,198,80,0,118,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13320,6688,0,6632,0,0,0,0,0,0.4935
1413,330642,-0.25,5261,0,5185,562,87,87,0,441,87,0,0,0,0,0,87,0,0,1003,0,0,0,562,0,0,0,441,168,82,0,86,0,0,0,0,0,87,0,0,0,0,87,0,0,0,10278,5179,0,5099,0,0,0,0,0,0.4933
1414,384608,-0.31,6098,0,6171,574,93,93,0,486,93,0,0,0,0,0,93,0,0,1060,0,0,0,574,0,0,0,486,240,124,0,116,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12029,5974,0,6055,0,0,0,0,0,0.493
1415,380635,-0.3,6082,0,6037,569,94,94,0,496,94,0,0,0,0,0,94,0,0,1065,0,0,0,569,0,0,0,496,217,95,0,122,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11902,5987,0,5915,0,0,0,0,0,0.4928
1416,403560,-0.35,6479,0,6407,586,92,92,0,499,92,0,0,0,0,0,92,0,0,1085,0,0,0,586,0,0,0,499,230,107,0,123,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12656,6372,0,6284,0,0,0,0,0,0.4925
1417,320242,-0.16,5232,0,4760,542,94,94,0,495,94,0,0,0,0,0,94,0,0,1037,0,0,0,542,0,0,0,495,159,71,0,88,0,0,0,0,0,94,0,0,0,0,94,0,0,0,9833,5161,0,4672,0,0,0,0,0,0.4923
1418,398458,-0.34,6429,0,6291,576,92,92,0,504,92,0,0,0,0,0,92,0,0,1080,0,0,0,576,0,0,0,504,241,109,0,132,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12479,6320,0,6159,0,0,0,0,0,0.492
1419,336303,-0.2,5294,0,5227,558,94,94,0,497,94,0,0,0,0,0,94,0,0,1055,0,0,0,558,0,0,0,497,214,107,0,107,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10307,5187,0,5120,0,0,0,0,0,0.4918
1420,386240,-0.3,6147,0,6100,584,94,94,0,506,94,0,0,0,0,0,94,0,0,1090,0,0,0,584,0,0,0,506,222,112,0,110,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12025,6035,0,5990,0,0,0,0,0,0.4916
1421,412090,-0.36,6480,0,6692,585,92,92,0,492,92,0,0,0,0,0,92,0,0,1077,0,0,0,585,0,0,0,492,256,117,0,139,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12916,6363,0,6553,0,0,0,0,0,0.4913
1422,477792,-0.45,7761,0,7710,574,92,92,0,493,92,0,0,0,0,0,92,0,0,1067,0,0,0,574,0,0,0,493,260,118,0,142,0,0,0,0,0,92,0,0,0,0,92,0,0,0,15211,7643,0,7568,0,0,0,0,0,0.4911
1423,451091,-0.41,7172,0,7340,578,92,92,0,482,92,0,0,0,0,0,92,0,0,1060,0,0,0,578,0,0,0,482,236,113,0,123,0,0,0,0,0,92,0,0,0,0,92,0,0,0,14276,7059,0,7217,0,0,0,0,0,0.4908
1424,512640,-0.47,8402,0,8236,577,95,95,0,525,95,0,0,0,0,0,95,0,0,1102,0,0,0,577,0,0,0,525,259,116,0,143,0,0,0,0,0,95,0,0,0,0,95,0,0,0,16379,8286,0,8093,0,0,0,0,0,0.4906
1425,407550,-0.31,6302,0,6566,617,98,98,0,528,98,0,0,0,0,0,98,0,0,1145,0,0,0,617,0,0,0,528,253,124,0,129,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12615,6178,0,6437,0,0,0,0,0,0.4903
1426,392150,-0.31,6179,0,6226,595,94,94,0,484,94,0,0,0,0,0,94,0,0,1079,0,0,0,595,0,0,0,484,252,103,0,149,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12153,6076,0,6077,0,0,0,0,0,0.4901
1427,371020,-0.34,5845,0,5960,509,85,85,0,447,85,0,0,0,0,0,85,0,0,956,0,0,0,509,0,0,0,447,168,88,0,80,0,0,0,0,0,85,0,0,0,0,85,0,0,0,11637,5757,0,5880,0,0,0,0,0,0.4898
1428,426972,-0.35,6949,0,6612,567,97,97,0,541,97,0,0,0,0,0,97,0,0,1108,0,0,0,567,0,0,0,541,239,112,0,127,0,0,0,0,0,97,0,0,0,0,97,0,0,0,13322,6837,0,6485,0,0,0,0,0,0.4896
1429,444419,-0.36,7179,0,7008,554,99,99,0,558,99,0,0,0,0,0,99,0,0,1112,0,0,0,554,0,0,0,558,230,108,0,122,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13957,7071,0,6886,0,0,0,0,0,0.4893
1430,364650,-0.2,5676,0,5638,618,102,102,0,549,102,0,0,0,0,0,102,0,0,1167,0,0,0,618,0,0,0,549,208,94,0,114,0,0,0,0,0,102,0,0,0,0,102,0,0,0,11106,5582,0,5524,0,0,0,0,0,0.4891
1431,426438,-0.42,6693,0,6917,549,86,86,0,475,86,0,0,0,0,0,86,0,0,1024,0,0,0,549,0,0,0,475,196,100,0,96,0,0,0,0,0,86,0,0,0,0,86,0,0,0,13414,6593,0,6821,0,0,0,0,0,0.4889
1432,416712,-0.31,6499,0,6599,581,100,100,0,593,100,0,0,0,0,0,100,0,0,1174,0,0,0,581,0,0,0,593,222,114,0,108,0,0,0,0,0,100,0,0,0,0,100,0,0,0,12876,6385,0,6491,0,0,0,0,0,0.4886
1433,411271,-0.3,6460,0,6456,596,100,100,0,557,100,0,0,0,0,0,100,0,0,1153,0,0,0,596,0,0,0,557,247,127,0,120,0,0,0,0,0,100,0,0,0,0,100,0,0,0,12669,6333,0,6336,0,0,0,0,0,0.4884
1434,394350,-0.33,6112,0,6285,518,92,92,0,556,92,0,0,0,0,0,92,0,0,1074,0,0,0,518,0,0,0,556,201,88,0,113,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12196,6024,0,6172,0,0,0,0,0,0.4881
1435,400365,-0.31,6342,0,6243,537,95,95,0,563,95,0,0,0,0,0,95,0,0,1100,0,0,0,537,0,0,0,563,223,91,0,132,0,0,0,0,0,95,0,0,0,0,95,0,0,0,12362,6251,0,6111,0,0,0,0,0,0.4879
1436,591632,-0.52,9398,0,9761,628,99,99,0,564,99,0,0,0,0,0,99,0,0,1192,0,0,0,628,0,0,0,564,284,144,0,140,0,0,0,0,0,99,0,0,0,0,99,0,0,0,18875,9254,0,9621,0,0,0,0,0,0.4876
1437,511572,-0.51,8159,0,8406,503,87,87,0,478,87,0,0,0,0,0,87,0,0,981,0,0,0,503,0,0,0,478,203,108,0,95,0,0,0,0,0,87,0,0,0,0,87,0,0,0,16362,8051,0,8311,0,0,0,0,0,0.4874
1438,391136,-0.34,5979,0,6374,504,89,89,0,496,89,0,0,0,0,0,89,0,0,1000,0,0,0,504,0,0,0,496,184,97,0,87,0,0,0,0,0,89,0,0,0,0,89,0,0,0,12169,5882,0,6287,0,0,0,0,0,0.4872
1439,385652,-0.31,5886,0,6219,602,92,92,0,454,92,0,0,0,0,0,92,0,0,1056,0,0,0,602,0,0,0,454,261,131,0,130,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11844,5755,0,6089,0,0,0,0,0,0.4869
1440,309600,-0.14,4552,0,4880,584,92,92,0,487,92,0,0,0,0,0,92,0,0,1071,0,0,0,584,0,0,0,487,171,93,0,78,0,0,0,0,0,92,0,0,0,0,92,0,0,0,9261,4459,0,4802,0,0,0,0,0,0.4867
1441,391952,-0.3,5950,0,6252,593,95,95,0,516,95,0,0,0,0,0,95,0,0,1109,0,0,0,593,0,0,0,516,209,95,0,114,0,0,0,0,0,95,0,0,0,0,95,0,0,0,11993,5855,0,6138,0,0,0,0,0,0.4864
1442,405202,-0.31,6228,0,6427,621,96,96,0,497,96,0,0,0,0,0,96,0,0,1118,0,0,0,621,0,0,0,497,233,118,0,115,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12422,6110,0,6312,0,0,0,0,0,0.4862
1443,391053,-0.32,6108,0,6112,508,92,92,0,547,92,0,0,0,0,0,92,0,0,1055,0,0,0,508,0,0,0,547,232,107,0,125,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11988,6001,0,5987,0,0,0,0,0,0.4859
1444,489516,-0.42,7626,0,7915,611,98,98,0,530,98,0,0,0,0,0,98,0,0,1141,0,0,0,611,0,0,0,530,277,130,0,147,0,0,0,0,0,98,0,0,0,0,98,0,0,0,15264,7496,0,7768,0,0,0,0,0,0.4857
1445,351135,-0.25,5411,0,5479,520,90,90,0,490,90,0,0,0,0,0,90,0,0,1010,0,0,0,520,0,0,0,490,226,97,0,129,0,0,0,0,0,90,0,0,0,0,90,0,0,0,10664,5314,0,5350,0,0,0,0,0,0.4854
1446,438138,-0.38,6905,0,6873,564,93,93,0,528,93,0,0,0,0,0,93,0,0,1092,0,0,0,564,0,0,0,528,221,105,0,116,0,0,0,0,0,93,0,0,0,0,93,0,0,0,13557,6800,0,6757,0,0,0,0,0,0.4852
1447,434100,-0.32,6698,0,6860,608,101,101,0,574,101,0,0,0,0,0,101,0,0,1182,0,0,0,608,0,0,0,574,264,123,0,141,0,0,0,0,0,101,0,0,0,0,101,0,0,0,13294,6575,0,6719,0,0,0,0,0,0.485
1448,473496,-0.42,7527,0,7468,579,95,95,0,517,95,0,0,0,0,0,95,0,0,1096,0,0,0,579,0,0,0,517,257,127,0,130,0,0,0,0,0,95,0,0,0,0,95,0,0,0,14738,7400,0,7338,0,0,0,0,0,0.4847
1449,415863,-0.35,6445,0,6571,524,93,93,0,567,93,0,0,0,0,0,93,0,0,1091,0,0,0,524,0,0,0,567,217,111,0,106,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12799,6334,0,6465,0,0,0,0,0,0.4845
1450,403100,-0.32,6093,0,6419,586,94,94,0,515,94,0,0,0,0,0,94,0,0,1101,0,0,0,586,0,0,0,515,222,106,0,116,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12290,5987,0,6303,0,0,0,0,0,0.4842
1451,381613,-0.32,5970,0,5891,546,89,89,0,482,89,0,0,0,0,0,89,0,0,1028,0,0,0,546,0,0,0,482,218,94,0,124,0,0,0,0,0,89,0,0,0,0,89,0,0,0,11643,5876,0,5767,0,0,0,0,0,0.484
1452,429792,-0.35,6513,0,6886,587,96,96,0,526,96,0,0,0,0,0,96,0,0,1113,0,0,0,587,0,0,0,526,239,113,0,126,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13160,6400,0,6760,0,0,0,0,0,0.4838
1453,425729,-0.36,6689,0,6615,582,93,93,0,486,93,0,0,0,0,0,93,0,0,1068,0,0,0,582,0,0,0,486,227,106,0,121,0,0,0,0,0,93,0,0,0,0,93,0,0,0,13077,6583,0,6494,0,0,0,0,0,0.4835
1454,424568,-0.34,6515,0,6731,596,96,96,0,502,96,0,0,0,0,0,96,0,0,1098,0,0,0,596,0,0,0,502,205,95,0,110,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13041,6420,0,6621,0,0,0,0,0,0.4833
1455,394305,-0.34,6126,0,6150,582,89,89,0,426,89,0,0,0,0,0,89,0,0,1008,0,0,0,582,0,0,0,426,230,111,0,119,0,0,0,0,0,89,0,0,0,0,89,0,0,0,12046,6015,0,6031,0,0,0,0,0,0.483
1456,439712,-0.37,6992,0,6767,573,95,95,0,511,95,0,0,0,0,0,95,0,0,1084,0,0,0,573,0,0,0,511,252,111,0,141,0,0,0,0,0,95,0,0,0,0,95,0,0,0,13507,6881,0,6626,0,0,0,0,0,0.4828
1457,381734,-0.28,5949,0,5829,559,94,94,0,525,94,0,0,0,0,0,94,0,0,1084,0,0,0,559,0,0,0,525,197,76,0,121,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11581,5873,0,5708,0,0,0,0,0,0.4825
1458,475308,-0.41,7102,0,7780,619,96,96,0,524,96,0,0,0,0,0,96,0,0,1143,0,0,0,619,0,0,0,524,256,117,0,139,0,0,0,0,0,96,0,0,0,0,96,0,0,0,14626,6985,0,7641,0,0,0,0,0,0.4823
1459,469798,-0.41,7448,0,7297,567,95,95,0,516,95,0,0,0,0,0,95,0,0,1083,0,0,0,567,0,0,0,516,229,100,0,129,0,0,0,0,0,95,0,0,0,0,95,0,0,0,14516,7348,0,7168,0,0,0,0,0,0.4821
1460,490560,-0.39,7574,0,7787,600,102,102,0,574,102,0,0,0,0,0,102,0,0,1174,0,0,0,600,0,0,0,574,242,116,0,126,0,0,0,0,0,102,0,0,0,0,102,0,0,0,15119,7458,0,7661,0,0,0,0,0,0.4818
1461,376938,-0.23,5853,0,5648,601,99,99,0,548,99,0,0,0,0,0,99,0,0,1149,0,0,0,601,0,0,0,548,226,110,0,116,0,0,0,0,0,99,0,0,0,0,99,0,0,0,11275,5743,0,5532,0,0,0,0,0,0.4816
1462,456144,-0.42,7172,0,7140,591,90,90,0,462,90,0,0,0,0,0,90,0,0,1053,0,0,0,591,0,0,0,462,198,95,0,103,0,0,0,0,0,90,0,0,0,0,90,0,0,0,14114,7077,0,7037,0,0,0,0,0,0.4813
1463,384769,-0.31,5717,0,6128,546,90,90,0,480,90,0,0,0,0,0,90,0,0,1026,0,0,0,546,0,0,0,480,221,108,0,113,0,0,0,0,0,90,0,0,0,0,90,0,0,0,11624,5609,0,6015,0,0,0,0,0,0.4811
1464,297192,-0.06,4443,0,4382,594,95,95,0,473,95,0,0,0,0,0,95,0,0,1067,0,0,0,594,0,0,0,473,203,100,0,103,0,0,0,0,0,95,0,0,0,0,95,0,0,0,8622,4343,0,4279,0,0,0,0,0,0.4809
1465,511285,-0.42,7991,0,8031,623,100,100,0,544,100,0,0,0,0,0,100,0,0,1167,0,0,0,623,0,0,0,544,303,149,0,154,0,0,0,0,0,100,0,0,0,0,100,0,0,0,15719,7842,0,7877,0,0,0,0,0,0.4806
1466,455926,-0.39,7084,0,7141,561,94,94,0,507,94,0,0,0,0,0,94,0,0,1068,0,0,0,561,0,0,0,507,237,115,0,122,0,0,0,0,0,94,0,0,0,0,94,0,0,0,13988,6969,0,7019,0,0,0,0,0,0.4804
1467,422496,-0.31,6648,0,6373,609,98,98,0,499,98,0,0,0,0,0,98,0,0,1108,0,0,0,609,0,0,0,499,234,106,0,128,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12787,6542,0,6245,0,0,0,0,0,0.4801
1468,399296,-0.3,6160,0,6094,594,95,95,0,496,95,0,0,0,0,0,95,0,0,1090,0,0,0,594,0,0,0,496,194,79,0,115,0,0,0,0,0,95,0,0,0,0,95,0,0,0,12060,6081,0,5979,0,0,0,0,0,0.4799
1469,401037,-0.34,6207,0,6141,556,90,90,0,480,90,0,0,0,0,0,90,0,0,1036,0,0,0,556,0,0,0,480,202,92,0,110,0,0,0,0,0,90,0,0,0,0,90,0,0,0,12146,6115,0,6031,0,0,0,0,0,0.4797
