Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
1226,364122,2169.09,6491,0,6902,614,99,99,0,551,99,0,0,0,0,0,99,0,0,1165,0,0,0,614,0,0,0,551,200,79,0,121,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13193,6412,0,6781,0,0,0,0,0,0.5416
1227,360738,2023.15,6611,0,6779,560,92,92,0,504,92,0,0,0,0,0,92,0,0,1064,0,0,0,560,0,0,0,504,255,126,0,129,0,0,0,0,0,92,0,0,0,0,92,0,0,0,13135,6485,0,6650,0,0,0,0,0,0.5414
1228,315596,1738.38,5671,0,5826,558,98,98,0,544,98,0,0,0,0,0,98,0,0,1102,0,0,0,558,0,0,0,544,221,113,0,108,0,0,0,0,0,98,0,0,0,0,98,0,0,0,11276,5558,0,5718,0,0,0,0,0,0.5411
1229,427692,3912.89,8051,0,8047,528,92,92,0,512,92,0,0,0,0,0,92,0,0,1040,0,0,0,528,0,0,0,512,233,121,0,112,0,0,0,0,0,92,0,0,0,0,92,0,0,0,15865,7930,0,7935,0,0,0,0,0,0.5408
1230,330870,1826.38,5955,0,6051,615,103,103,0,572,103,0,0,0,0,0,103,0,0,1187,0,0,0,615,0,0,0,572,243,120,0,123,0,0,0,0,0,103,0,0,0,0,103,0,0,0,11763,5835,0,5928,0,0,0,0,0,0.5406
1231,292978,2058.76,5311,0,5322,558,87,87,0,466,87,0,0,0,0,0,87,0,0,1024,0,0,0,558,0,0,0,466,207,102,0,105,0,0,0,0,0,87,0,0,0,0,87,0,0,0,10426,5209,0,5217,0,0,0,0,0,0.5403
1232,360976,1721.62,6514,0,6827,539,90,90,0,508,90,0,0,0,0,0,90,0,0,1047,0,0,0,539,0,0,0,508,203,103,0,100,0,0,0,0,0,90,0,0,0,0,90,0,0,0,13138,6411,0,6727,0,0,0,0,0,0.54
1233,363735,2110.11,6573,0,6801,575,96,96,0,548,96,0,0,0,0,0,96,0,0,1123,0,0,0,575,0,0,0,548,189,90,0,99,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13185,6483,0,6702,0,0,0,0,0,0.5397
1234,318372,1776.08,5754,0,5849,528,91,91,0,492,91,0,0,0,0,0,91,0,0,1020,0,0,0,528,0,0,0,492,211,106,0,105,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11392,5648,0,5744,0,0,0,0,0,0.5395
1235,351975,1262.32,6227,0,6659,523,94,94,0,556,94,0,0,0,0,0,94,0,0,1079,0,0,0,523,0,0,0,556,234,102,0,132,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12652,6125,0,6527,0,0,0,0,0,0.5392
1236,531480,2164.26,9727,0,10435,559,95,95,0,537,95,0,0,0,0,0,95,0,0,1096,0,0,0,559,0,0,0,537,320,169,0,151,0,0,0,0,0,95,0,0,0,0,95,0,0,0,19842,9558,0,10284,0,0,0,0,0,0.5389
1237,346360,2106.37,6327,0,6271,576,99,99,0,562,99,0,0,0,0,0,99,0,0,1138,0,0,0,576,0,0,0,562,252,112,0,140,0,0,0,0,0,99,0,0,0,0,99,0,0,0,12346,6215,0,6131,0,0,0,0,0,0.5387
1238,309500,1840.83,5734,0,5497,487,92,92,0,545,92,0,0,0,0,0,92,0,0,1032,0,0,0,487,0,0,0,545,192,105,0,87,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11039,5629,0,5410,0,0,0,0,0,0.5384
1239,297360,1417.28,5483,0,5162,549,96,96,0,555,96,0,0,0,0,0,96,0,0,1104,0,0,0,549,0,0,0,555,220,96,0,124,0,0,0,0,0,96,0,0,0,0,96,0,0,0,10425,5387,0,5038,0,0,0,0,0,0.5381
1240,394320,2150.1,7332,0,7163,577,96,96,0,559,96,0,0,0,0,0,96,0,0,1136,0,0,0,577,0,0,0,559,227,122,0,105,0,0,0,0,0,96,0,0,0,0,96,0,0,0,14268,7210,0,7058,0,0,0,0,0,0.5379
1241,346239,3085.29,6407,0,6165,542,95,95,0,548,95,0,0,0,0,0,95,0,0,1090,0,0,0,542,0,0,0,548,208,85,0,123,0,0,0,0,0,95,0,0,0,0,95,0,0,0,12364,6322,0,6042,0,0,0,0,0,0.5376
1242,381294,2167.3,7088,0,6895,520,93,93,0,571,93,0,0,0,0,0,93,0,0,1091,0,0,0,520,0,0,0,571,229,114,0,115,0,0,0,0,0,93,0,0,0,0,93,0,0,0,13754,6974,0,6780,0,0,0,0,0,0.5373
1243,364199,2350.68,6727,0,6555,603,98,98,0,511,98,0,0,0,0,0,98,0,0,1114,0,0,0,603,0,0,0,511,244,128,0,116,0,0,0,0,0,98,0,0,0,0,98,0,0,0,13038,6599,0,6439,0,0,0,0,0,0.5371
1244,319708,1981.74,5812,0,5706,531,92,92,0,554,92,0,0,0,0,0,92,0,0,1085,0,0,0,531,0,0,0,554,197,93,0,104,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11321,5719,0,5602,0,0,0,0,0,0.5368
1245,282615,1580.8,4900,0,5064,555,96,96,0,560,96,0,0,0,0,0,96,0,0,1115,0,0,0,555,0,0,0,560,184,96,0,88,0,0,0,0,0,96,0,0,0,0,96,0,0,0,9780,4804,0,4976,0,0,0,0,0,0.5365
1246,326452,2000.78,5897,0,5947,529,88,88,0,501,88,0,0,0,0,0,88,0,0,1030,0,0,0,529,0,0,0,501,183,94,0,89,0,0,0,0,0,88,0,0,0,0,88,0,0,0,11661,5803,0,5858,0,0,0,0,0,0.5362
1247,324220,2402.0,5874,0,5822,570,92,92,0,494,92,0,0,0,0,0,92,0,0,1064,0,0,0,570,0,0,0,494,194,88,0,106,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11502,5786,0,5716,0,0,0,0,0,0.536
1248,331968,2321.15,5996,0,6064,512,90,90,0,485,90,0,0,0,0,0,90,0,0,997,0,0,0,512,0,0,0,485,182,93,0,89,0,0,0,0,0,90,0,0,0,0,90,0,0,0,11878,5903,0,5975,0,0,0,0,0,0.5357
1249,409672,2152.33,7507,0,7602,526,89,89,0,510,89,0,0,0,0,0,89,0,0,1036,0,0,0,526,0,0,0,510,205,100,0,105,0,0,0,0,0,89,0,0,0,0,89,0,0,0,14904,7407,0,7497,0,0,0,0,0,0.5354
1250,333750,1988.69,6058,0,6027,514,89,89,0,516,89,0,0,0,0,0,89,0,0,1030,0,0,0,514,0,0,0,516,216,95,0,121,0,0,0,0,0,89,0,0,0,0,89,0,0,0,11869,5963,0,5906,0,0,0,0,0,0.5352
1251,327762,1927.03,6039,0,5757,517,91,91,0,530,91,0,0,0,0,0,91,0,0,1047,0,0,0,517,0,0,0,530,205,96,0,109,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11591,5943,0,5648,0,0,0,0,0,0.5349
1252,320512,1913.92,5618,0,5809,577,95,95,0,525,95,0,0,0,0,0,95,0,0,1102,0,0,0,577,0,0,0,525,219,110,0,109,0,0,0,0,0,95,0,0,0,0,95,0,0,0,11208,5508,0,5700,0,0,0,0,0,0.5346
1253,347081,1778.04,6221,0,6319,524,93,93,0,514,93,0,0,0,0,0,93,0,0,1038,0,0,0,524,0,0,0,514,233,120,0,113,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12307,6101,0,6206,0,0,0,0,0,0.5344
1254,361152,3564.85,6605,0,6442,578,94,94,0,503,94,0,0,0,0,0,94,0,0,1081,0,0,0,578,0,0,0,503,242,129,0,113,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12805,6476,0,6329,0,0,0,0,0,0.5341
1255,296180,3131.29,5277,0,5173,521,94,94,0,571,94,0,0,0,0,0,94,0,0,1092,0,0,0,521,0,0,0,571,191,92,0,99,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10259,5185,0,5074,0,0,0,0,0,0.5338
1256,350424,1656.59,6224,0,6340,550,96,96,0,591,96,0,0,0,0,0,96,0,0,1141,0,0,0,550,0,0,0,591,220,115,0,105,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12344,6109,0,6235,0,0,0,0,0,0.5336
1257,275283,1765.79,4732,0,4886,528,93,93,0,527,93,0,0,0,0,0,93,0,0,1055,0,0,0,528,0,0,0,527,223,118,0,105,0,0,0,0,0,93,0,0,0,0,93,0,0,0,9395,4614,0,4781,0,0,0,0,0,0.5333
1258,379916,1443.76,6679,0,6987,571,99,99,0,574,99,0,0,0,0,0,99,0,0,1145,0,0,0,571,0,0,0,574,229,123,0,106,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13437,6556,0,6881,0,0,0,0,0,0.533
1259,341189,1760.01,5965,0,6293,519,92,92,0,538,92,0,0,0,0,0,92,0,0,1057,0,0,0,519,0,0,0,538,259,123,0,136,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11999,5842,0,6157,0,0,0,0,0,0.5328
1260,333900,2338.24,5829,0,6061,559,97,97,0,523,97,0,0,0,0,0,97,0,0,1082,0,0,0,559,0,0,0,523,277,140,0,137,0,0,0,0,0,97,0,0,0,0,97,0,0,0,11613,5689,0,5924,0,0,0,0,0,0.5325
1261,316511,1901.71,5423,0,5727,606,99,99,0,536,99,0,0,0,0,0,99,0,0,1142,0,0,0,606,0,0,0,536,211,120,0,91,0,0,0,0,0,99,0,0,0,0,99,0,0,0,10939,5303,0,5636,0,0,0,0,0,0.5322
1262,300356,1950.89,5298,0,5332,529,89,89,0,507,89,0,0,0,0,0,89,0,0,1036,0,0,0,529,0,0,0,507,200,106,0,94,0,0,0,0,0,89,0,0,0,0,89,0,0,0,10430,5192,0,5238,0,0,0,0,0,0.532
1263,335958,1366.68,6010,0,5818,596,102,102,0,593,102,0,0,0,0,0,102,0,0,1189,0,0,0,596,0,0,0,593,216,120,0,96,0,0,0,0,0,102,0,0,0,0,102,0,0,0,11612,5890,0,5722,0,0,0,0,0,0.5317
1264,389312,1420.68,7164,0,6888,573,95,95,0,506,95,0,0,0,0,0,95,0,0,1079,0,0,0,573,0,0,0,506,271,135,0,136,0,0,0,0,0,95,0,0,0,0,95,0,0,0,13781,7029,0,6752,0,0,0,0,0,0.5314
1265,344080,2523.25,6074,0,6168,565,94,94,0,525,94,0,0,0,0,0,94,0,0,1090,0,0,0,565,0,0,0,525,228,114,0,114,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12014,5960,0,6054,0,0,0,0,0,0.5312
1266,230412,1972.81,3677,0,4035,539,95,95,0,573,95,0,0,0,0,0,95,0,0,1112,0,0,0,539,0,0,0,573,171,81,0,90,0,0,0,0,0,95,0,0,0,0,95,0,0,0,7541,3596,0,3945,0,0,0,0,0,0.5309
1267,480193,3842.47,8682,0,8815,589,100,100,0,578,100,0,0,0,0,0,100,0,0,1167,0,0,0,589,0,0,0,578,270,126,0,144,0,0,0,0,0,100,0,0,0,0,100,0,0,0,17227,8556,0,8671,0,0,0,0,0,0.5306
1268,367720,3006.25,6602,0,6550,555,96,96,0,544,96,0,0,0,0,0,96,0,0,1099,0,0,0,555,0,0,0,544,252,116,0,136,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12900,6486,0,6414,0,0,0,0,0,0.5304
1269,341361,2048.08,5933,0,6149,538,96,96,0,568,96,0,0,0,0,0,96,0,0,1106,0,0,0,538,0,0,0,568,241,127,0,114,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11841,5806,0,6035,0,0,0,0,0,0.5301
1270,293370,2319.04,5048,0,5016,590,100,100,0,600,100,0,0,0,0,0,100,0,0,1190,0,0,0,590,0,0,0,600,186,94,0,92,0,0,0,0,0,100,0,0,0,0,100,0,0,0,9878,4954,0,4924,0,0,0,0,0,0.5299
1271,411804,2163.24,7517,0,7370,519,92,92,0,551,92,0,0,0,0,0,92,0,0,1070,0,0,0,519,0,0,0,551,263,148,0,115,0,0,0,0,0,92,0,0,0,0,92,0,0,0,14624,7369,0,7255,0,0,0,0,0,0.5296
1272,440112,2330.29,7872,0,8086,544,94,94,0,542,94,0,0,0,0,0,94,0,0,1086,0,0,0,544,0,0,0,542,260,135,0,125,0,0,0,0,0,94,0,0,0,0,94,0,0,0,15698,7737,0,7961,0,0,0,0,0,0.5293
1273,379354,2040.36,6718,0,6747,615,99,99,0,534,99,0,0,0,0,0,99,0,0,1149,0,0,0,615,0,0,0,534,247,133,0,114,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13218,6585,0,6633,0,0,0,0,0,0.5291
1274,315952,2470.46,5532,0,5511,567,94,94,0,511,94,0,0,0,0,0,94,0,0,1078,0,0,0,567,0,0,0,511,219,101,0,118,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10824,5431,0,5393,0,0,0,0,0,0.5288
1275,406725,2059.35,7244,0,7306,562,96,96,0,588,96,0,0,0,0,0,96,0,0,1150,0,0,0,562,0,0,0,588,238,115,0,123,0,0,0,0,0,96,0,0,0,0,96,0,0,0,14312,7129,0,7183,0,0,0,0,0,0.5285
1276,376420,3226.93,6706,0,6742,517,93,93,0,542,93,0,0,0,0,0,93,0,0,1059,0,0,0,517,0,0,0,542,209,97,0,112,0,0,0,0,0,93,0,0,0,0,93,0,0,0,13239,6609,0,6630,0,0,0,0,0,0.5283
1277,338405,2554.82,5918,0,5917,564,96,96,0,560,96,0,0,0,0,0,96,0,0,1124,0,0,0,564,0,0,0,560,219,118,0,101,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11616,5800,0,5816,0,0,0,0,0,0.528
1278,383400,2047.61,6701,0,6946,568,96,96,0,541,96,0,0,0,0,0,96,0,0,1109,0,0,0,568,0,0,0,541,190,78,0,112,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13457,6623,0,6834,0,0,0,0,0,0.5277
1279,558923,2953.02,9752,0,10579,592,101,101,0,639,101,0,0,0,0,0,101,0,0,1231,0,0,0,592,0,0,0,639,303,135,0,168,0,0,0,0,0,101,0,0,0,0,101,0,0,0,20028,9617,0,10411,0,0,0,0,0,0.5275
1280,396800,2275.7,7062,0,7073,579,92,92,0,509,92,0,0,0,0,0,92,0,0,1088,0,0,0,579,0,0,0,509,252,118,0,134,0,0,0,0,0,92,0,0,0,0,92,0,0,0,13883,6944,0,6939,0,0,0,0,0,0.5272
1281,386862,1619.41,6737,0,7029,549,92,92,0,504,92,0,0,0,0,0,92,0,0,1053,0,0,0,549,0,0,0,504,279,142,0,137,0,0,0,0,0,92,0,0,0,0,92,0,0,0,13487,6595,0,6892,0,0,0,0,0,0.5269
1282,321782,3117.21,5437,0,5788,525,95,95,0,555,95,0,0,0,0,0,95,0,0,1080,0,0,0,525,0,0,0,555,220,125,0,95,0,0,0,0,0,95,0,0,0,0,95,0,0,0,11005,5312,0,5693,0,0,0,0,0,0.5267
1283,345127,2658.77,6026,0,6117,540,90,90,0,512,90,0,0,0,0,0,90,0,0,1052,0,0,0,540,0,0,0,512,240,114,0,126,0,0,0,0,0,90,0,0,0,0,90,0,0,0,11903,5912,0,5991,0,0,0,0,0,0.5264
1284,372360,2021.99,6617,0,6506,558,96,96,0,546,96,0,0,0,0,0,96,0,0,1104,0,0,0,558,0,0,0,546,176,83,0,93,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12947,6534,0,6413,0,0,0,0,0,0.5262
1285,403490,2113.66,7170,0,7119,581,98,98,0,542,98,0,0,0,0,0,98,0,0,1123,0,0,0,581,0,0,0,542,288,132,0,156,0,0,0,0,0,98,0,0,0,0,98,0,0,0,14001,7038,0,6963,0,0,0,0,0,0.5259
1286,399946,2678.89,6949,0,7218,548,96,96,0,587,96,0,0,0,0,0,96,0,0,1135,0,0,0,548,0,0,0,587,228,117,0,111,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13939,6832,0,7107,0,0,0,0,0,0.5256
1287,325611,1508.23,5568,0,5812,484,89,89,0,535,89,0,0,0,0,0,89,0,0,1019,0,0,0,484,0,0,0,535,206,87,0,119,0,0,0,0,0,89,0,0,0,0,89,0,0,0,11174,5481,0,5693,0,0,0,0,0,0.5254
1288,347760,1836.58,5979,0,6119,634,97,97,0,521,97,0,0,0,0,0,97,0,0,1155,0,0,0,634,0,0,0,521,252,134,0,118,0,0,0,0,0,97,0,0,0,0,97,0,0,0,11846,5845,0,6001,0,0,0,0,0,0.5251
1289,417636,1752.14,7278,0,7512,556,99,99,0,572,99,0,0,0,0,0,99,0,0,1128,0,0,0,556,0,0,0,572,264,137,0,127,0,0,0,0,0,99,0,0,0,0,99,0,0,0,14526,7141,0,7385,0,0,0,0,0,0.5248
1290,577920,4169.09,10357,0,10633,591,98,98,0,543,98,0,0,0,0,0,98,0,0,1134,0,0,0,591,0,0,0,543,273,139,0,134,0,0,0,0,0,98,0,0,0,0,98,0,0,0,20717,10218,0,10499,0,0,0,0,0,0.5246
1291,307258,1724.86,5374,0,5190,580,93,93,0,502,93,0,0,0,0,0,93,0,0,1082,0,0,0,580,0,0,0,502,215,108,0,107,0,0,0,0,0,93,0,0,0,0,93,0,0,0,10349,5266,0,5083,0,0,0,0,0,0.5243
1292,399228,1983.59,6996,0,7183,550,90,90,0,482,90,0,0,0,0,0,90,0,0,1032,0,0,0,550,0,0,0,482,187,82,0,105,0,0,0,0,0,90,0,0,0,0,90,0,0,0,13992,6914,0,7078,0,0,0,0,0,0.5241
1293,396951,2863.76,6923,0,7048,587,96,96,0,520,96,0,0,0,0,0,96,0,0,1107,0,0,0,587,0,0,0,520,253,108,0,145,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13718,6815,0,6903,0,0,0,0,0,0.5238
1294,339028,2609.22,5723,0,5918,612,102,102,0,562,102,0,0,0,0,0,102,0,0,1174,0,0,0,612,0,0,0,562,216,104,0,112,0,0,0,0,0,102,0,0,0,0,102,0,0,0,11425,5619,0,5806,0,0,0,0,0,0.5235
1295,370370,1510.53,6430,0,6449,643,100,100,0,506,100,0,0,0,0,0,100,0,0,1149,0,0,0,643,0,0,0,506,248,121,0,127,0,0,0,0,0,100,0,0,0,0,100,0,0,0,12631,6309,0,6322,0,0,0,0,0,0.5233
1296,383616,1693.24,6756,0,6644,553,97,97,0,555,97,0,0,0,0,0,97,0,0,1108,0,0,0,553,0,0,0,555,206,111,0,95,0,0,0,0,0,97,0,0,0,0,97,0,0,0,13194,6645,0,6549,0,0,0,0,0,0.523
1297,343705,1427.07,5925,0,6002,546,92,92,0,532,92,0,0,0,0,0,92,0,0,1078,0,0,0,546,0,0,0,532,220,100,0,120,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11707,5825,0,5882,0,0,0,0,0,0.5227
1298,320606,1998.32,5391,0,5581,570,97,97,0,527,97,0,0,0,0,0,97,0,0,1097,0,0,0,570,0,0,0,527,222,114,0,108,0,0,0,0,0,97,0,0,0,0,97,0,0,0,10750,5277,0,5473,0,0,0,0,0,0.5225
1299,419577,1745.02,7406,0,7326,592,98,98,0,550,98,0,0,0,0,0,98,0,0,1142,0,0,0,592,0,0,0,550,270,125,0,145,0,0,0,0,0,98,0,0,0,0,98,0,0,0,14462,7281,0,7181,0,0,0,0,0,0.5222
1300,378300,1908.7,6659,0,6482,572,99,99,0,556,99,0,0,0,0,0,99,0,0,1128,0,0,0,572,0,0,0,556,243,116,0,127,0,0,0,0,0,99,0,0,0,0,99,0,0,0,12898,6543,0,6355,0,0,0,0,0,0.522
1301,316143,2765.34,5483,0,5329,557,94,94,0,528,94,0,0,0,0,0,94,0,0,1085,0,0,0,557,0,0,0,528,185,89,0,96,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10627,5394,0,5233,0,0,0,0,0,0.5217
1302,342426,1840.62,5857,0,5912,543,94,94,0,561,94,0,0,0,0,0,94,0,0,1104,0,0,0,543,0,0,0,561,184,84,0,100,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11585,5773,0,5812,0,0,0,0,0,0.5214
1303,267115,1782.97,4473,0,4408,558,95,95,0,529,95,0,0,0,0,0,95,0,0,1087,0,0,0,558,0,0,0,529,163,78,0,85,0,0,0,0,0,95,0,0,0,0,95,0,0,0,8718,4395,0,4323,0,0,0,0,0,0.5212
1304,415976,2169.73,7252,0,7342,567,91,91,0,523,91,0,0,0,0,0,91,0,0,1090,0,0,0,567,0,0,0,523,187,99,0,88,0,0,0,0,0,91,0,0,0,0,91,0,0,0,14407,7153,0,7254,0,0,0,0,0,0.5209
1305,332775,1931.72,5584,0,5775,590,97,97,0,550,97,0,0,0,0,0,97,0,0,1140,0,0,0,590,0,0,0,550,240,117,0,123,0,0,0,0,0,97,0,0,0,0,97,0,0,0,11119,5467,0,5652,0,0,0,0,0,0.5207
1306,338254,1844.15,5799,0,5848,538,91,91,0,500,91,0,0,0,0,0,91,0,0,1038,0,0,0,538,0,0,0,500,187,114,0,73,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11460,5685,0,5775,0,0,0,0,0,0.5204
1307,430003,1849.7,7573,0,7506,597,95,95,0,515,95,0,0,0,0,0,95,0,0,1112,0,0,0,597,0,0,0,515,243,127,0,116,0,0,0,0,0,95,0,0,0,0,95,0,0,0,14836,7446,0,7390,0,0,0,0,0,0.5201
1308,372780,1477.95,6490,0,6410,572,94,94,0,528,94,0,0,0,0,0,94,0,0,1100,0,0,0,572,0,0,0,528,229,120,0,109,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12671,6370,0,6301,0,0,0,0,0,0.5199
1309,286671,1748.37,4843,0,4721,576,96,96,0,531,96,0,0,0,0,0,96,0,0,1107,0,0,0,576,0,0,0,531,172,73,0,99,0,0,0,0,0,96,0,0,0,0,96,0,0,0,9392,4770,0,4622,0,0,0,0,0,0.5196
1310,326190,2074.27,5525,0,5585,577,92,92,0,482,92,0,0,0,0,0,92,0,0,1059,0,0,0,577,0,0,0,482,202,103,0,99,0,0,0,0,0,92,0,0,0,0,92,0,0,0,10908,5422,0,5486,0,0,0,0,0,0.5194
1311,361836,2589.49,6358,0,6106,562,95,95,0,512,95,0,0,0,0,0,95,0,0,1074,0,0,0,562,0,0,0,512,242,120,0,122,0,0,0,0,0,95,0,0,0,0,95,0,0,0,12222,6238,0,5984,0,0,0,0,0,0.5191
1312,409344,3148.58,7194,0,7003,588,98,98,0,549,98,0,0,0,0,0,98,0,0,1137,0,0,0,588,0,0,0,549,267,120,0,147,0,0,0,0,0,98,0,0,0,0,98,0,0,0,13930,7074,0,6856,0,0,0,0,0,0.5188
1313,492375,2283.17,8617,0,8769,570,91,91,0,527,91,0,0,0,0,0,91,0,0,1097,0,0,0,570,0,0,0,527,253,147,0,106,0,0,0,0,0,91,0,0,0,0,91,0,0,0,17133,8470,0,8663,0,0,0,0,0,0.5186
1314,379746,1616.81,6395,0,6572,636,102,102,0,551,102,0,0,0,0,0,102,0,0,1187,0,0,0,636,0,0,0,551,247,117,0,130,0,0,0,0,0,102,0,0,0,0,102,0,0,0,12720,6278,0,6442,0,0,0,0,0,0.5183
1315,318230,1756.41,5442,0,5290,574,94,94,0,530,94,0,0,0,0,0,94,0,0,1104,0,0,0,574,0,0,0,530,205,109,0,96,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10527,5333,0,5194,0,0,0,0,0,0.5181
1316,359268,2506.83,6071,0,6175,530,100,100,0,577,100,0,0,0,0,0,100,0,0,1107,0,0,0,530,0,0,0,577,202,103,0,99,0,0,0,0,0,100,0,0,0,0,100,0,0,0,12044,5968,0,6076,0,0,0,0,0,0.5178
1317,301593,2329.29,5053,0,4957,554,98,98,0,593,98,0,0,0,0,0,98,0,0,1147,0,0,0,554,0,0,0,593,208,108,0,100,0,0,0,0,0,98,0,0,0,0,98,0,0,0,9802,4945,0,4857,0,0,0,0,0,0.5175
1318,274144,1736.48,4588,0,4517,518,89,89,0,531,89,0,0,0,0,0,89,0,0,1049,0,0,0,518,0,0,0,531,214,110,0,104,0,0,0,0,0,89,0,0,0,0,89,0,0,0,8891,4478,0,4413,0,0,0,0,0,0.5173
1319,407571,1453.66,6905,0,7104,615,99,99,0,532,99,0,0,0,0,0,99,0,0,1147,0,0,0,615,0,0,0,532,207,112,0,95,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13802,6793,0,7009,0,0,0,0,0,0.517
1320,303600,2434.46,4963,0,5214,496,91,91,0,573,91,0,0,0,0,0,91,0,0,1069,0,0,0,496,0,0,0,573,201,104,0,97,0,0,0,0,0,91,0,0,0,0,91,0,0,0,9976,4859,0,5117,0,0,0,0,0,0.5168
1321,360633,2026.36,6050,0,6178,574,102,102,0,585,102,0,0,0,0,0,102,0,0,1159,0,0,0,574,0,0,0,585,217,123,0,94,0,0,0,0,0,102,0,0,0,0,102,0,0,0,12011,5927,0,6084,0,0,0,0,0,0.5165
1322,315958,1871.94,5313,0,5388,492,86,86,0,513,86,0,0,0,0,0,86,0,0,1005,0,0,0,492,0,0,0,513,175,85,0,90,0,0,0,0,0,86,0,0,0,0,86,0,0,0,10526,5228,0,5298,0,0,0,0,0,0.5162
1323,336042,1788.84,5648,0,5730,507,93,93,0,533,93,0,0,0,0,0,93,0,0,1040,0,0,0,507,0,0,0,533,225,95,0,130,0,0,0,0,0,93,0,0,0,0,93,0,0,0,11153,5553,0,5600,0,0,0,0,0,0.516
1324,444864,3322.55,7526,0,8022,479,87,87,0,544,87,0,0,0,0,0,87,0,0,1023,0,0,0,479,0,0,0,544,234,115,0,119,0,0,0,0,0,87,0,0,0,0,87,0,0,0,15314,7411,0,7903,0,0,0,0,0,0.5157
1325,386900,1628.44,6439,0,6828,520,91,91,0,539,91,0,0,0,0,0,91,0,0,1059,0,0,0,520,0,0,0,539,248,132,0,116,0,0,0,0,0,91,0,0,0,0,91,0,0,0,13019,6307,0,6712,0,0,0,0,0,0.5155
1326,389844,2032.19,6397,0,6993,528,90,90,0,519,90,0,0,0,0,0,90,0,0,1047,0,0,0,528,0,0,0,519,178,87,0,91,0,0,0,0,0,90,0,0,0,0,90,0,0,0,13212,6310,0,6902,0,0,0,0,0,0.5152
1327,335731,3566.16,5423,0,5855,578,94,94,0,522,94,0,0,0,0,0,94,0,0,1100,0,0,0,578,0,0,0,522,196,95,0,101,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11082,5328,0,5754,0,0,0,0,0,0.515
