Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
2858,1429000,7475.16,7113,0,7285,525,96,96,9305,580,96,0,0,0,0,0,96,0,0,1105,0,0,0,525,0,0,0,580,278,85,0,76,0,0,0,117,0,96,0,0,0,0,96,0,0,0,23425,7028,0,7209,0,0,0,9188,0,0.2395
2859,1429500,7433.63,7342,0,7370,636,101,101,8891,559,101,0,0,0,0,0,101,0,0,1195,0,0,0,636,0,0,0,559,232,69,0,75,0,0,0,88,0,101,0,0,0,0,101,0,0,0,23371,7273,0,7295,0,0,0,8803,0,0.2393
2860,1430000,7135.02,7095,0,7734,604,92,92,8922,461,92,0,0,0,0,0,92,0,0,1065,0,0,0,604,0,0,0,461,211,73,0,69,0,0,0,69,0,92,0,0,0,0,92,0,0,0,23540,7022,0,7665,0,0,0,8853,0,0.2392
2861,1430500,7187.3,7596,0,7698,575,94,94,8424,519,94,0,0,0,0,0,94,0,0,1094,0,0,0,575,0,0,0,519,229,66,0,87,0,0,0,76,0,94,0,0,0,0,94,0,0,0,23489,7530,0,7611,0,0,0,8348,0,0.2391
2862,1431000,7182.6,7165,0,7720,575,92,92,8880,476,92,0,0,0,0,0,92,0,0,1051,0,0,0,575,0,0,0,476,267,98,0,82,0,0,0,87,0,92,0,0,0,0,92,0,0,0,23498,7067,0,7638,0,0,0,8793,0,0.239
2863,1431500,7254.51,7421,0,7534,629,98,98,8711,509,98,0,0,0,0,0,98,0,0,1138,0,0,0,629,0,0,0,509,239,81,0,64,0,0,0,94,0,98,0,0,0,0,98,0,0,0,23427,7340,0,7470,0,0,0,8617,0,0.2389
2864,1432000,7182.15,7430,0,7769,564,96,96,8490,555,96,0,0,0,0,0,96,0,0,1119,0,0,0,564,0,0,0,555,240,87,0,68,0,0,0,85,0,96,0,0,0,0,96,0,0,0,23449,7343,0,7701,0,0,0,8405,0,0.2387
2865,1432500,7114.2,6946,0,8540,553,95,95,8244,527,95,0,0,0,0,0,95,0,0,1080,0,0,0,553,0,0,0,527,291,83,0,109,0,0,0,99,0,95,0,0,0,0,95,0,0,0,23439,6863,0,8431,0,0,0,8145,0,0.2386
2866,1433000,6671.82,7212,0,8000,589,91,91,8550,467,91,0,0,0,0,0,91,0,0,1056,0,0,0,589,0,0,0,467,235,57,0,92,0,0,0,86,0,91,0,0,0,0,91,0,0,0,23527,7155,0,7908,0,0,0,8464,0,0.2385
2867,1433500,6681.52,7656,0,6984,533,90,90,9143,504,90,0,0,0,0,0,90,0,0,1037,0,0,0,533,0,0,0,504,231,71,0,73,0,0,0,87,0,90,0,0,0,0,90,0,0,0,23552,7585,0,6911,0,0,0,9056,0,0.2384
2868,1434000,7111.78,8428,0,6874,585,95,95,8401,522,95,0,0,0,0,0,95,0,0,1107,0,0,0,585,0,0,0,522,276,72,0,100,0,0,0,104,0,95,0,0,0,0,95,0,0,0,23427,8356,0,6774,0,0,0,8297,0,0.2383
2869,1434500,6809.2,7535,0,7392,621,91,91,8835,435,91,0,0,0,0,0,91,0,0,1056,0,0,0,621,0,0,0,435,285,89,0,86,0,0,0,110,0,91,0,0,0,0,91,0,0,0,23477,7446,0,7306,0,0,0,8725,0,0.2381
2870,1435000,7133.07,7549,0,7453,558,95,95,8731,519,95,0,0,0,0,0,95,0,0,1077,0,0,0,558,0,0,0,519,248,76,0,70,0,0,0,102,0,95,0,0,0,0,95,0,0,0,23485,7473,0,7383,0,0,0,8629,0,0.238
2871,1435500,7522.16,7346,0,7608,610,99,99,8724,514,99,0,0,0,0,0,99,0,0,1124,0,0,0,610,0,0,0,514,281,95,0,78,0,0,0,108,0,99,0,0,0,0,99,0,0,0,23397,7251,0,7530,0,0,0,8616,0,0.2379
2872,1436000,7727.54,6860,0,7648,579,99,99,9152,563,99,0,0,0,0,0,99,0,0,1142,0,0,0,579,0,0,0,563,241,85,0,69,0,0,0,87,0,99,0,0,0,0,99,0,0,0,23419,6775,0,7579,0,0,0,9065,0,0.2378
2873,1436500,6632.32,7173,0,7719,540,90,90,8869,519,90,0,0,0,0,0,90,0,0,1059,0,0,0,540,0,0,0,519,217,81,0,61,0,0,0,75,0,90,0,0,0,0,90,0,0,0,23544,7092,0,7658,0,0,0,8794,0,0.2377
2874,1437000,7135.59,7394,0,7102,576,96,96,9178,558,96,0,0,0,0,0,96,0,0,1134,0,0,0,576,0,0,0,558,227,64,0,82,0,0,0,81,0,96,0,0,0,0,96,0,0,0,23447,7330,0,7020,0,0,0,9097,0,0.2376
2875,1437500,6449.09,7480,0,7177,494,86,86,9172,505,86,0,0,0,0,0,86,0,0,999,0,0,0,494,0,0,0,505,236,93,0,75,0,0,0,68,0,86,0,0,0,0,86,0,0,0,23593,7387,0,7102,0,0,0,9104,0,0.2374
2876,1438000,7175.72,7422,0,7189,600,97,97,9078,517,97,0,0,0,0,0,97,0,0,1117,0,0,0,600,0,0,0,517,196,61,0,70,0,0,0,65,0,97,0,0,0,0,97,0,0,0,23493,7361,0,7119,0,0,0,9013,0,0.2373
2877,1438500,6808.56,6282,0,7667,560,91,91,9832,477,91,0,0,0,0,0,91,0,0,1037,0,0,0,560,0,0,0,477,243,79,0,77,0,0,0,87,0,91,0,0,0,0,91,0,0,0,23538,6203,0,7590,0,0,0,9745,0,0.2372
2878,1439000,7036.42,7126,0,7679,536,91,91,8962,515,91,0,0,0,0,0,91,0,0,1051,0,0,0,536,0,0,0,515,220,79,0,62,0,0,0,79,0,91,0,0,0,0,91,0,0,0,23547,7047,0,7617,0,0,0,8883,0,0.2371
2879,1439500,7268.6,7988,0,7165,549,95,95,8567,541,95,0,0,0,0,0,95,0,0,1090,0,0,0,549,0,0,0,541,293,108,0,84,0,0,0,101,0,95,0,0,0,0,95,0,0,0,23427,7880,0,7081,0,0,0,8466,0,0.237
2880,1440000,6884.82,7518,0,7079,552,94,94,9108,555,94,0,0,0,0,0,94,0,0,1107,0,0,0,552,0,0,0,555,307,95,0,102,0,0,0,110,0,94,0,0,0,0,94,0,0,0,23398,7423,0,6977,0,0,0,8998,0,0.2368
2881,1440500,7040.02,7013,0,7832,532,91,91,8902,539,91,0,0,0,0,0,91,0,0,1071,0,0,0,532,0,0,0,539,207,69,0,53,0,0,0,85,0,91,0,0,0,0,91,0,0,0,23540,6944,0,7779,0,0,0,8817,0,0.2367
2882,1441000,7391.4,7111,0,7365,551,96,96,9206,575,96,0,0,0,0,0,96,0,0,1126,0,0,0,551,0,0,0,575,206,59,0,59,0,0,0,88,0,96,0,0,0,0,96,0,0,0,23476,7052,0,7306,0,0,0,9118,0,0.2366
2883,1441500,7153.6,7374,0,7852,541,96,96,8485,556,96,0,0,0,0,0,96,0,0,1097,0,0,0,541,0,0,0,556,254,93,0,79,0,0,0,82,0,96,0,0,0,0,96,0,0,0,23457,7281,0,7773,0,0,0,8403,0,0.2365
2884,1442000,7062.05,6902,0,7880,563,96,96,8885,578,96,0,0,0,0,0,96,0,0,1141,0,0,0,563,0,0,0,578,272,79,0,94,0,0,0,99,0,96,0,0,0,0,96,0,0,0,23395,6823,0,7786,0,0,0,8786,0,0.2364
2885,1442500,6948.8,7279,0,7589,543,92,92,8876,529,92,0,0,0,0,0,92,0,0,1072,0,0,0,543,0,0,0,529,227,80,0,72,0,0,0,75,0,92,0,0,0,0,92,0,0,0,23517,7199,0,7517,0,0,0,8801,0,0.2363
2886,1443000,7020.76,7924,0,7281,526,92,92,8583,502,92,0,0,0,0,0,92,0,0,1028,0,0,0,526,0,0,0,502,241,64,0,93,0,0,0,84,0,92,0,0,0,0,92,0,0,0,23547,7860,0,7188,0,0,0,8499,0,0.2361
2887,1443500,7020.9,7486,0,7266,564,95,95,8938,556,95,0,0,0,0,0,95,0,0,1120,0,0,0,564,0,0,0,556,246,74,0,86,0,0,0,86,0,95,0,0,0,0,95,0,0,0,23444,7412,0,7180,0,0,0,8852,0,0.236
2888,1444000,7071.03,8178,0,7297,517,96,96,8250,566,96,0,0,0,0,0,96,0,0,1083,0,0,0,517,0,0,0,566,262,78,0,99,0,0,0,85,0,96,0,0,0,0,96,0,0,0,23463,8100,0,7198,0,0,0,8165,0,0.2359
2889,1444500,7048.44,7795,0,7406,542,91,91,8539,536,91,0,0,0,0,0,91,0,0,1078,0,0,0,542,0,0,0,536,240,89,0,68,0,0,0,83,0,91,0,0,0,0,91,0,0,0,23500,7706,0,7338,0,0,0,8456,0,0.2358
2890,1445000,6693.68,7300,0,7925,525,88,88,8558,516,88,0,0,0,0,0,88,0,0,1041,0,0,0,525,0,0,0,516,226,75,0,74,0,0,0,77,0,88,0,0,0,0,88,0,0,0,23557,7225,0,7851,0,0,0,8481,0,0.2357
2891,1445500,7759.63,8028,0,7193,586,101,101,8429,562,101,0,0,0,0,0,101,0,0,1148,0,0,0,586,0,0,0,562,226,81,0,72,0,0,0,73,0,101,0,0,0,0,101,0,0,0,23424,7947,0,7121,0,0,0,8356,0,0.2355
2892,1446000,6987.68,7380,0,8131,531,92,92,8275,499,92,0,0,0,0,0,92,0,0,1030,0,0,0,531,0,0,0,499,237,69,0,96,0,0,0,72,0,92,0,0,0,0,92,0,0,0,23549,7311,0,8035,0,0,0,8203,0,0.2354
2893,1446500,6975.65,7547,0,7563,565,93,93,8634,505,93,0,0,0,0,0,93,0,0,1070,0,0,0,565,0,0,0,505,243,83,0,68,0,0,0,92,0,93,0,0,0,0,93,0,0,0,23501,7464,0,7495,0,0,0,8542,0,0.2353
2894,1447000,6883.73,7346,0,6960,520,91,91,9482,510,91,0,0,0,0,0,91,0,0,1030,0,0,0,520,0,0,0,510,233,76,0,71,0,0,0,86,0,91,0,0,0,0,91,0,0,0,23555,7270,0,6889,0,0,0,9396,0,0.2352
2895,1447500,6852.21,7714,0,7198,549,91,91,8833,524,91,0,0,0,0,0,91,0,0,1073,0,0,0,549,0,0,0,524,188,57,0,66,0,0,0,65,0,91,0,0,0,0,91,0,0,0,23557,7657,0,7132,0,0,0,8768,0,0.2351
2896,1448000,7500.49,7168,0,7882,653,100,100,8582,515,100,0,0,0,0,0,100,0,0,1168,0,0,0,653,0,0,0,515,240,64,0,90,0,0,0,86,0,100,0,0,0,0,100,0,0,0,23392,7104,0,7792,0,0,0,8496,0,0.235
2897,1448500,7205.3,7343,0,7347,598,95,95,9027,495,95,0,0,0,0,0,95,0,0,1093,0,0,0,598,0,0,0,495,236,78,0,64,0,0,0,94,0,95,0,0,0,0,95,0,0,0,23481,7265,0,7283,0,0,0,8933,0,0.2348
2898,1449000,6922.05,7708,0,7561,546,91,91,8500,503,91,0,0,0,0,0,91,0,0,1049,0,0,0,546,0,0,0,503,243,91,0,67,0,0,0,85,0,91,0,0,0,0,91,0,0,0,23526,7617,0,7494,0,0,0,8415,0,0.2347
2899,1449500,6459.68,7650,0,6941,516,86,86,9206,515,86,0,0,0,0,0,86,0,0,1031,0,0,0,516,0,0,0,515,215,79,0,68,0,0,0,68,0,86,0,0,0,0,86,0,0,0,23582,7571,0,6873,0,0,0,9138,0,0.2346
2900,1450000,7235.51,7152,0,7730,542,98,98,8788,592,98,0,0,0,0,0,98,0,0,1134,0,0,0,542,0,0,0,592,249,89,0,79,0,0,0,81,0,98,0,0,0,0,98,0,0,0,23421,7063,0,7651,0,0,0,8707,0,0.2345
2901,1450500,7321.08,7130,0,7584,584,96,96,8962,548,96,0,0,0,0,0,96,0,0,1132,0,0,0,584,0,0,0,548,229,83,0,68,0,0,0,78,0,96,0,0,0,0,96,0,0,0,23447,7047,0,7516,0,0,0,8884,0,0.2344
2902,1451000,6838.41,7062,0,7565,598,95,95,9058,527,95,0,0,0,0,0,95,0,0,1125,0,0,0,598,0,0,0,527,230,77,0,80,0,0,0,73,0,95,0,0,0,0,95,0,0,0,23455,6985,0,7485,0,0,0,8985,0,0.2343
2903,1451500,7262.63,7649,0,7542,550,98,98,8473,590,98,0,0,0,0,0,98,0,0,1140,0,0,0,550,0,0,0,590,260,82,0,82,0,0,0,96,0,98,0,0,0,0,98,0,0,0,23404,7567,0,7460,0,0,0,8377,0,0.2341
2904,1452000,7123.92,7919,0,7776,526,95,95,8048,541,95,0,0,0,0,0,95,0,0,1067,0,0,0,526,0,0,0,541,242,86,0,79,0,0,0,77,0,95,0,0,0,0,95,0,0,0,23501,7833,0,7697,0,0,0,7971,0,0.234
2905,1452500,6878.36,7539,0,7474,533,92,92,8754,516,92,0,0,0,0,0,92,0,0,1049,0,0,0,533,0,0,0,516,221,76,0,69,0,0,0,76,0,92,0,0,0,0,92,0,0,0,23546,7463,0,7405,0,0,0,8678,0,0.2339
2906,1453000,7028.64,7268,0,7973,586,95,95,8450,533,95,0,0,0,0,0,95,0,0,1119,0,0,0,586,0,0,0,533,219,76,0,76,0,0,0,67,0,95,0,0,0,0,95,0,0,0,23472,7192,0,7897,0,0,0,8383,0,0.2338
2907,1453500,7270.38,8318,0,7777,581,95,95,7617,517,95,0,0,0,0,0,95,0,0,1098,0,0,0,581,0,0,0,517,254,85,0,83,0,0,0,86,0,95,0,0,0,0,95,0,0,0,23458,8233,0,7694,0,0,0,7531,0,0.2337
2908,1454000,7127.84,7786,0,7337,528,94,94,8608,553,94,0,0,0,0,0,94,0,0,1081,0,0,0,528,0,0,0,553,253,88,0,73,0,0,0,92,0,94,0,0,0,0,94,0,0,0,23478,7698,0,7264,0,0,0,8516,0,0.2335
2909,1454500,7534.26,7201,0,6890,597,103,103,9519,587,103,0,0,0,0,0,103,0,0,1184,0,0,0,597,0,0,0,587,205,73,0,68,0,0,0,64,0,103,0,0,0,0,103,0,0,0,23405,7128,0,6822,0,0,0,9455,0,0.2334
2910,1455000,7051.81,7190,0,7553,567,96,96,8919,579,96,0,0,0,0,0,96,0,0,1146,0,0,0,567,0,0,0,579,232,64,0,80,0,0,0,88,0,96,0,0,0,0,96,0,0,0,23430,7126,0,7473,0,0,0,8831,0,0.2333
2911,1455500,7280.7,7257,0,7315,511,97,97,9117,606,97,0,0,0,0,0,97,0,0,1117,0,0,0,511,0,0,0,606,213,64,0,74,0,0,0,75,0,97,0,0,0,0,97,0,0,0,23476,7193,0,7241,0,0,0,9042,0,0.2332
2912,1456000,7219.08,7337,0,7430,586,95,95,8939,518,95,0,0,0,0,0,95,0,0,1104,0,0,0,586,0,0,0,518,238,73,0,77,0,0,0,88,0,95,0,0,0,0,95,0,0,0,23468,7264,0,7353,0,0,0,8851,0,0.2331
2913,1456500,7370.76,7758,0,8148,557,98,98,7768,573,98,0,0,0,0,0,98,0,0,1130,0,0,0,557,0,0,0,573,231,80,0,78,0,0,0,73,0,98,0,0,0,0,98,0,0,0,23443,7678,0,8070,0,0,0,7695,0,0.233
2914,1457000,6655.81,7565,0,7909,556,91,91,8286,502,91,0,0,0,0,0,91,0,0,1058,0,0,0,556,0,0,0,502,261,75,0,88,0,0,0,98,0,91,0,0,0,0,91,0,0,0,23499,7490,0,7821,0,0,0,8188,0,0.2328
2915,1457500,7157.59,6839,0,7982,523,93,93,8917,553,93,0,0,0,0,0,93,0,0,1076,0,0,0,523,0,0,0,553,249,91,0,70,0,0,0,88,0,93,0,0,0,0,93,0,0,0,23489,6748,0,7912,0,0,0,8829,0,0.2327
2916,1458000,6928.16,7457,0,7730,527,93,93,8556,544,93,0,0,0,0,0,93,0,0,1071,0,0,0,527,0,0,0,544,236,75,0,82,0,0,0,79,0,93,0,0,0,0,93,0,0,0,23507,7382,0,7648,0,0,0,8477,0,0.2326
2917,1458500,7414.24,7095,0,7636,591,94,94,9006,484,94,0,0,0,0,0,94,0,0,1075,0,0,0,591,0,0,0,484,239,84,0,84,0,0,0,71,0,94,0,0,0,0,94,0,0,0,23498,7011,0,7552,0,0,0,8935,0,0.2325
2918,1459000,6969.93,7193,0,7698,616,93,93,8830,477,93,0,0,0,0,0,93,0,0,1093,0,0,0,616,0,0,0,477,226,70,0,69,0,0,0,87,0,93,0,0,0,0,93,0,0,0,23495,7123,0,7629,0,0,0,8743,0,0.2324
2919,1459500,6908.19,7644,0,7532,643,97,97,8498,489,97,0,0,0,0,0,97,0,0,1132,0,0,0,643,0,0,0,489,218,68,0,79,0,0,0,71,0,97,0,0,0,0,97,0,0,0,23456,7576,0,7453,0,0,0,8427,0,0.2323
2920,1460000,7411.38,6796,0,7934,659,101,101,8882,527,101,0,0,0,0,0,101,0,0,1186,0,0,0,659,0,0,0,527,255,79,0,83,0,0,0,93,0,101,0,0,0,0,101,0,0,0,23357,6717,0,7851,0,0,0,8789,0,0.2322
2921,1460500,7248.89,7398,0,7838,615,100,100,8372,577,100,0,0,0,0,0,100,0,0,1192,0,0,0,615,0,0,0,577,221,73,0,69,0,0,0,79,0,100,0,0,0,0,100,0,0,0,23387,7325,0,7769,0,0,0,8293,0,0.232
2922,1461000,7500.37,7474,0,7292,570,98,98,8901,567,98,0,0,0,0,0,98,0,0,1137,0,0,0,570,0,0,0,567,265,98,0,89,0,0,0,78,0,98,0,0,0,0,98,0,0,0,23402,7376,0,7203,0,0,0,8823,0,0.2319
2923,1461500,6904.2,7540,0,7368,587,91,91,8839,484,91,0,0,0,0,0,91,0,0,1071,0,0,0,587,0,0,0,484,229,77,0,83,0,0,0,69,0,91,0,0,0,0,91,0,0,0,23518,7463,0,7285,0,0,0,8770,0,0.2318
2924,1462000,7127.97,7449,0,6807,540,96,96,9471,541,96,0,0,0,0,0,96,0,0,1081,0,0,0,540,0,0,0,541,295,86,0,112,0,0,0,97,0,96,0,0,0,0,96,0,0,0,23432,7363,0,6695,0,0,0,9374,0,0.2317
2925,1462500,7312.24,7365,0,7505,555,95,95,8843,542,95,0,0,0,0,0,95,0,0,1097,0,0,0,555,0,0,0,542,273,84,0,101,0,0,0,88,0,95,0,0,0,0,95,0,0,0,23440,7281,0,7404,0,0,0,8755,0,0.2316
2926,1463000,6750.28,8188,0,6923,558,96,96,8584,555,96,0,0,0,0,0,96,0,0,1113,0,0,0,558,0,0,0,555,220,68,0,73,0,0,0,79,0,96,0,0,0,0,96,0,0,0,23475,8120,0,6850,0,0,0,8505,0,0.2315
2927,1463500,6988.51,7639,0,7076,499,93,93,9033,567,93,0,0,0,0,0,93,0,0,1066,0,0,0,499,0,0,0,567,224,76,0,79,0,0,0,69,0,93,0,0,0,0,93,0,0,0,23524,7563,0,6997,0,0,0,8964,0,0.2313
2928,1464000,7507.58,6939,0,7167,539,99,99,9534,623,99,0,0,0,0,0,99,0,0,1162,0,0,0,539,0,0,0,623,200,60,0,69,0,0,0,71,0,99,0,0,0,0,99,0,0,0,23440,6879,0,7098,0,0,0,9463,0,0.2312
2929,1464500,7707.78,6916,0,7380,582,100,100,9334,588,100,0,0,0,0,0,100,0,0,1170,0,0,0,582,0,0,0,588,251,73,0,90,0,0,0,88,0,100,0,0,0,0,100,0,0,0,23379,6843,0,7290,0,0,0,9246,0,0.2311
2930,1465000,7231.34,7736,0,7474,576,95,95,8488,536,95,0,0,0,0,0,95,0,0,1112,0,0,0,576,0,0,0,536,222,77,0,75,0,0,0,70,0,95,0,0,0,0,95,0,0,0,23476,7659,0,7399,0,0,0,8418,0,0.231
2931,1465500,7197.01,7347,0,7270,521,99,99,9011,653,99,0,0,0,0,0,99,0,0,1174,0,0,0,521,0,0,0,653,230,75,0,83,0,0,0,72,0,99,0,0,0,0,99,0,0,0,23398,7272,0,7187,0,0,0,8939,0,0.2309
2932,1466000,6851.53,6912,0,8061,552,97,97,8709,572,97,0,0,0,0,0,97,0,0,1124,0,0,0,552,0,0,0,572,213,74,0,80,0,0,0,59,0,97,0,0,0,0,97,0,0,0,23469,6838,0,7981,0,0,0,8650,0,0.2308
2933,1466500,7221.2,6901,0,8012,504,94,94,8805,590,94,0,0,0,0,0,94,0,0,1094,0,0,0,504,0,0,0,590,271,91,0,102,0,0,0,78,0,94,0,0,0,0,94,0,0,0,23447,6810,0,7910,0,0,0,8727,0,0.2306
2934,1467000,6881.52,7022,0,7518,490,88,88,9276,518,88,0,0,0,0,0,88,0,0,1008,0,0,0,490,0,0,0,518,188,66,0,67,0,0,0,55,0,88,0,0,0,0,88,0,0,0,23628,6956,0,7451,0,0,0,9221,0,0.2305
2935,1467500,6483.72,7113,0,8071,475,88,88,8626,539,88,0,0,0,0,0,88,0,0,1014,0,0,0,475,0,0,0,539,225,85,0,64,0,0,0,76,0,88,0,0,0,0,88,0,0,0,23585,7028,0,8007,0,0,0,8550,0,0.2304
2936,1468000,7725.97,7022,0,7598,617,101,101,8997,564,101,0,0,0,0,0,101,0,0,1181,0,0,0,617,0,0,0,564,211,68,0,76,0,0,0,67,0,101,0,0,0,0,101,0,0,0,23406,6954,0,7522,0,0,0,8930,0,0.2303
2937,1468500,7072.12,7253,0,7623,579,95,95,8848,507,95,0,0,0,0,0,95,0,0,1086,0,0,0,579,0,0,0,507,217,85,0,69,0,0,0,63,0,95,0,0,0,0,95,0,0,0,23507,7168,0,7554,0,0,0,8785,0,0.2302
2938,1469000,6980.44,7116,0,7142,551,93,93,9466,539,93,0,0,0,0,0,93,0,0,1090,0,0,0,551,0,0,0,539,242,86,0,89,0,0,0,67,0,93,0,0,0,0,93,0,0,0,23482,7030,0,7053,0,0,0,9399,0,0.2301
2939,1469500,6153.69,7603,0,7787,489,86,86,8450,499,86,0,0,0,0,0,86,0,0,988,0,0,0,489,0,0,0,499,217,70,0,86,0,0,0,61,0,86,0,0,0,0,86,0,0,0,23623,7533,0,7701,0,0,0,8389,0,0.23
2940,1470000,6973.76,7467,0,7034,539,95,95,9193,577,95,0,0,0,0,0,95,0,0,1116,0,0,0,539,0,0,0,577,204,68,0,62,0,0,0,74,0,95,0,0,0,0,95,0,0,0,23490,7399,0,6972,0,0,0,9119,0,0.2298
2941,1470500,7680.61,7088,0,7335,565,103,103,9179,627,103,0,0,0,0,0,103,0,0,1192,0,0,0,565,0,0,0,627,212,71,0,86,0,0,0,55,0,103,0,0,0,0,103,0,0,0,23390,7017,0,7249,0,0,0,9124,0,0.2297
2942,1471000,6772.42,6684,0,7684,509,90,90,9368,575,90,0,0,0,0,0,90,0,0,1084,0,0,0,509,0,0,0,575,252,85,0,78,0,0,0,89,0,90,0,0,0,0,90,0,0,0,23484,6599,0,7606,0,0,0,9279,0,0.2296
2943,1471500,7011.88,6715,0,7910,453,92,92,9124,614,92,0,0,0,0,0,92,0,0,1067,0,0,0,453,0,0,0,614,229,75,0,73,0,0,0,81,0,92,0,0,0,0,92,0,0,0,23520,6640,0,7837,0,0,0,9043,0,0.2295
2944,1472000,7480.56,7233,0,7284,545,100,100,9148,590,100,0,0,0,0,0,100,0,0,1135,0,0,0,545,0,0,0,590,229,76,0,90,0,0,0,63,0,100,0,0,0,0,100,0,0,0,23436,7157,0,7194,0,0,0,9085,0,0.2294
2945,1472500,7266.07,6708,0,6965,518,96,96,10001,616,96,0,0,0,0,0,96,0,0,1134,0,0,0,518,0,0,0,616,238,72,0,92,0,0,0,74,0,96,0,0,0,0,96,0,0,0,23436,6636,0,6873,0,0,0,9927,0,0.2293
2946,1473000,6914.45,7377,0,6971,516,94,94,9364,584,94,0,0,0,0,0,94,0,0,1100,0,0,0,516,0,0,0,584,243,90,0,75,0,0,0,78,0,94,0,0,0,0,94,0,0,0,23469,7287,0,6896,0,0,0,9286,0,0.2292
2947,1473500,7359.83,6817,0,7599,565,99,99,9242,579,99,0,0,0,0,0,99,0,0,1144,0,0,0,565,0,0,0,579,262,81,0,97,0,0,0,84,0,99,0,0,0,0,99,0,0,0,23396,6736,0,7502,0,0,0,9158,0,0.229
2948,1474000,7191.96,7122,0,7476,517,97,97,9081,610,97,0,0,0,0,0,97,0,0,1127,0,0,0,517,0,0,0,610,226,85,0,66,0,0,0,75,0,97,0,0,0,0,97,0,0,0,23453,7037,0,7410,0,0,0,9006,0,0.2289
2949,1474500,6620.59,7451,0,7859,475,89,89,8497,540,89,0,0,0,0,0,89,0,0,1015,0,0,0,475,0,0,0,540,238,82,0,66,0,0,0,90,0,89,0,0,0,0,89,0,0,0,23569,7369,0,7793,0,0,0,8407,0,0.2288
2950,1475000,7159.34,7528,0,7065,516,98,98,9083,612,98,0,0,0,0,0,98,0,0,1128,0,0,0,516,0,0,0,612,205,81,0,69,0,0,0,55,0,98,0,0,0,0,98,0,0,0,23471,7447,0,6996,0,0,0,9028,0,0.2287
2951,1475500,6996.17,7387,0,7703,573,94,94,8628,521,94,0,0,0,0,0,94,0,0,1094,0,0,0,573,0,0,0,521,229,84,0,72,0,0,0,73,0,94,0,0,0,0,94,0,0,0,23489,7303,0,7631,0,0,0,8555,0,0.2286
2952,1476000,7220.82,7376,0,7406,504,94,94,8941,585,94,0,0,0,0,0,94,0,0,1089,0,0,0,504,0,0,0,585,247,82,0,81,0,0,0,84,0,94,0,0,0,0,94,0,0,0,23476,7294,0,7325,0,0,0,8857,0,0.2285
2953,1476500,6630.21,7467,0,7117,468,88,88,9227,545,88,0,0,0,0,0,88,0,0,1013,0,0,0,468,0,0,0,545,203,74,0,50,0,0,0,79,0,88,0,0,0,0,88,0,0,0,23608,7393,0,7067,0,0,0,9148,0,0.2284
2954,1477000,7045.84,7330,0,7626,477,91,91,8828,557,91,0,0,0,0,0,91,0,0,1034,0,0,0,477,0,0,0,557,209,83,0,58,0,0,0,68,0,91,0,0,0,0,91,0,0,0,23575,7247,0,7568,0,0,0,8760,0,0.2282
2955,1477500,7094.17,7120,0,7986,531,95,95,8622,551,95,0,0,0,0,0,95,0,0,1082,0,0,0,531,0,0,0,551,272,112,0,76,0,0,0,84,0,95,0,0,0,0,95,0,0,0,23456,7008,0,7910,0,0,0,8538,0,0.2281
2956,1478000,7102.42,7021,0,7726,538,95,95,8985,540,95,0,0,0,0,0,95,0,0,1078,0,0,0,538,0,0,0,540,246,89,0,76,0,0,0,81,0,95,0,0,0,0,95,0,0,0,23486,6932,0,7650,0,0,0,8904,0,0.228
2957,1478500,6984.77,6821,0,7977,561,92,92,8944,513,92,0,0,0,0,0,92,0,0,1074,0,0,0,561,0,0,0,513,216,73,0,72,0,0,0,71,0,92,0,0,0,0,92,0,0,0,23526,6748,0,7905,0,0,0,8873,0,0.2279
